,index,trial,generated_id,smiles,reward,depth,elapsed_time,is_through_filter,SINCHO_MW,SINCHO_LogP,canonical_smiles,MW,LogP,donor,acceptor,Choice_idx
10,10,1,1728,N(C(=O)c1nnc2ccccc2c1N)c1ncc2CN(C)CC(C)(Cc2n1)C,1.0,37,29.0,1,189.12659748000007,1.9575,CN1Cc2cnc(NC(=O)c3nnc4ccccc4c3N)nc2CC(C)(C)C1,377.19640835600006,2.2683999999999997,3,8,10
11,11,4,7056,N(C(=O)c1nnc2ccccc2c1N)c1ncc2CN(C(=O)CC)CCn12,1.0,42,127.4,1,177.09021197200005,1.1021,CCC(=O)N1CCn2c(cnc2NC(=O)c2nnc3ccccc3c2N)C1,365.16002284800004,1.413,3,9,11
12,12,1,11271,N(C(=O)c1nnc2ccccc2c1N)c1ncc2C(CN3CCC(=O)c3c2)C1,1.0,38,178.7,1,186.07931294,1.1055,Nc1c(C(=O)NC2=NC=C3C=C4C(=O)CCN4CC3C2)nnc2ccccc12,374.149123816,1.4164,3,8,12
13,13,4,4447,N(C(=O)c1nnc2ccccc2c1N)c1ncc2CN(CCN2CCC(F)(F)C1)C,1.0,40,81.0,1,227.12340392000007,1.5473000000000003,CN1CCN2CCC(F)(F)CC(NC(=O)c3nnc4ccccc4c3N)=NC=C2C1,415.19321479600006,1.8582,3,8,13
14,14,2,2455,N(C(=O)c1nnc2ccccc2c1N)C1CCN(c2ccc(C)nn2)CC1,1.0,36,44.0,1,175.11094741600007,1.3983200000000005,Cc1ccc(N2CCC(NC(=O)c3nnc4ccccc4c3N)CC2)nn1,363.18075829200006,1.7092200000000004,3,8,14
15,15,2,1622,N(C(=O)c1nnc2ccccc2c1N)C1CCN(CCc2ccco2)CC1,1.0,33,32.3,1,177.1153641,1.9310000000000005,Nc1c(C(=O)NC2CCN(CCc3ccco3)CC2)nnc2ccccc12,365.185174976,2.2419000000000002,3,7,15
16,16,2,5148,N(C(=O)c1nnc2ccccc2c1N)C1CCN(C(=O)CN(CCOC)CCCCC1)C,1.0,41,96.3,1,254.199428072,1.3704000000000005,COCCN1CCCCCC(NC(=O)c2nnc3ccccc3c2N)CCN(C)C(=O)C1,442.26923894799995,1.6813000000000005,3,9,16
17,17,1,7709,N(C(=O)c1nnc2ccccc2c1N)c1ncc2CC(=O)CN=C\c2c1C,1.0,40,128.4,1,172.063662876,1.4009200000000002,Cc1c(NC(=O)c2nnc3ccccc3c2N)ncc2c1C=NCC(=O)C2,360.133473752,1.71182,3,8,17
18,18,4,6215,N(C(=O)c1nnc2ccccc2c1N)c1ncc2CC(=O)N(Cc2c1)C(C)C,1.0,40,112.8,1,188.094963004,1.8415000000000004,CC(C)N1Cc2cc(NC(=O)c3nnc4ccccc4c3N)ncc2CC1=O,376.16477388,2.1524,3,8,18
19,19,2,5734,N(C(=O)c1nnc2ccccc2c1N)C1CCN(C(=O)Cc2ccc(N(C)C)cc2)CC1,1.0,42,107.8,1,244.15756326,1.9306,CN(C)c1ccc(CC(=O)N2CCC(NC(=O)c3nnc4ccccc4c3N)CC2)cc1,432.227374136,2.2414999999999994,3,8,19
20,20,2,4290,N(C(=O)c1nnc2ccccc2c1N)C1CCN(C(=O)C)c2c(cc(C)nc2)C1,1.0,41,83.3,1,202.110613068,1.702220000000001,CC(=O)N1CCC(NC(=O)c2nnc3ccccc3c2N)Cc2cc(C)ncc21,390.180423944,2.0131200000000007,3,8,20
21,21,1,4050,N(C(=O)c1nnc2ccccc2c1N)c1ncc2CN(C)C(C)CC2(C)C1=O,1.0,41,67.2,1,190.110613068,1.2263000000000002,CC1CC2(C)C(=O)C(NC(=O)c3nnc4ccccc4c3N)=NC=C2CN1C,378.180423944,1.5372,3,8,21
22,22,1,1874,N(C(=O)c1nnc2ccccc2c1N)c1ncc2CC(=O)CCCCc2n1,1.0,36,30.9,1,174.07931294,1.7814,Nc1c(C(=O)Nc2ncc3c(n2)CCCCC(=O)C3)nnc2ccccc12,362.149123816,2.0923,3,8,22
23,23,1,6545,N(C(=O)c1nnc2ccccc2c1N)c1ncc2COC2Cc2c1C(C2=O)C,1.0,42,109.2,1,187.063328528,1.2312000000000007,CC1C(=O)C2=C1C(NC(=O)c1nnc3ccccc3c1N)=NC=C1COC1C2,375.13313940399996,1.5421000000000005,3,8,23
24,24,4,5176,N(C(=O)c1nnc2ccccc2c1N)c1ncc2CCN(C(=O)Cc2c1)C,1.0,40,94.1,1,174.07931294,1.1054,CN1CCc2cnc(NC(=O)c3nnc4ccccc4c3N)cc2CC1=O,362.149123816,1.4163,3,8,24
25,25,2,1983,N(C(=O)c1nnc2ccccc2c1N)C1CCN(Cc2cnn(CC)c2C)CC1,1.0,35,36.3,1,205.15789760800007,1.82032,CCn1ncc(CN2CCC(NC(=O)c3nnc4ccccc4c3N)CC2)c1C,393.22770848400006,2.13122,3,8,25
26,26,4,7230,N(C(=O)c1nnc2ccccc2c1N)c1ncc2CN(C)CCC(c2n1)C,1.0,39,130.9,1,175.11094741600007,1.8824,CC1CCN(C)Cc2cnc(NC(=O)c3nnc4ccccc4c3N)nc21,363.18075829200006,2.1933,3,8,26
27,27,1,8876,N(C(=O)c1nnc2ccccc2c1N)c1ncc2CN(C)CC=N\C2CC1,1.0,41,144.4,1,175.11094741600007,1.0919000000000003,CN1CC=NC2CCC(NC(=O)c3nnc4ccccc4c3N)=NC=C2C1,363.18075829200006,1.4028,3,8,27
28,28,1,6786,N(C(=O)c1nnc2ccccc2c1N)c1ncc2C(COCC(=O)c2c1)C,1.0,36,114.2,1,175.06332852799997,1.8648,CC1COCC(=O)c2cc(NC(=O)c3nnc4ccccc4c3N)ncc21,363.13313940399996,2.1757,3,8,28
29,29,4,844,N(C(=O)c1nnc2ccccc2c1N)c1ncc2CN(C3CCN(C)CC3)Cc2c1,1.0,33,15.7,1,215.14224754400007,1.9582,CN1CCC(N2Cc3cnc(NC(=O)c4nnc5ccccc5c4N)cc3C2)CC1,403.21205842000006,2.2691,3,8,29
30,30,2,7402,N(C(=O)c1nnc2ccccc2c1N)C1CCN(Cc2ccnc(n2)C)CC1,1.0,38,144.0,1,189.12659748000007,1.39392,Cc1nccc(CN2CCC(NC(=O)c3nnc4ccccc4c3N)CC2)n1,377.19640835600006,1.70482,3,8,30
31,31,1,7141,N(C(=O)c1nnc2ccccc2c1N)c1ncc2C(=O)CCCN(Cc2c1)C,1.0,41,120.3,1,188.094963004,1.9567,CN1CCCC(=O)c2cnc(NC(=O)c3nnc4ccccc4c3N)cc2C1,376.16477388,2.2676,3,8,31
32,32,2,3920,N(C(=O)c1nnc2ccccc2c1N)C1CCN(C(=O)Cc2ccnn2cc1)CC,1.0,41,75.6,1,217.12151210000005,1.1616,CCN1CCC(NC(=O)c2nnc3ccccc3c2N)C=Cn2nccc2CC1=O,405.19132297600004,1.4724999999999997,3,9,32
33,33,1,2612,N(C(=O)c1nnc2ccccc2c1N)c1ncc2CN(C)CC(F)(F)C12,1.0,38,42.3,1,170.06555469600002,1.1238000000000006,CN1CC2=CN=C(NC(=O)c3nnc4ccccc4c3N)C2C(F)(F)C1,358.135365572,1.4347000000000005,3,7,33
34,34,3,7353,N(C(=O)c1nnc2ccccc2c1N)c1ncc2COC(C)COCC2(C)C1,1.0,40,133.9,1,193.11027872,1.7586000000000004,CC1COCC2(C)CC(NC(=O)c3nnc4ccccc4c3N)=NC=C2CO1,381.18008959599996,2.0695,3,8,34
35,35,2,1484,N(C(=O)c1nnc2ccccc2c1N)C1CCN(Cc2nc(cn2C)CC)CC1,1.0,36,29.0,1,205.15789760800007,1.5914,CCc1cn(C)c(CN2CCC(NC(=O)c3nnc4ccccc4c3N)CC2)n1,393.22770848400006,1.9022999999999999,3,8,35
36,36,4,526,N(C(=O)c1nnc2ccccc2c1N)c1nc(CC)c(s1)C(=O)N(C)C,1.0,30,11.0,1,182.05138394,1.8741000000000008,CCc1nc(NC(=O)c2nnc3ccccc3c2N)sc1C(=O)N(C)C,370.121194816,2.1850000000000005,3,8,36
37,37,2,2043,N(C(=O)c1nnc2ccccc2c1N)C1CCN(C(=O)Cc2ccccn2)CC1,1.0,37,36.6,1,202.110613068,1.2595999999999998,Nc1c(C(=O)NC2CCN(C(=O)Cc3ccccn3)CC2)nnc2ccccc12,390.180423944,1.5704999999999996,3,8,37
38,38,2,5677,N(C(=O)c1nnc2ccccc2c1N)C1CCN(C(=O)C2(N(C(=O)C)C)CCC2)CC1,1.0,41,105.9,1,236.15247788,1.0228999999999997,CC(=O)N(C)C1(C(=O)N2CCC(NC(=O)c3nnc4ccccc4c3N)CC2)CCC1,424.22228875599995,1.3337999999999992,3,9,38
39,39,2,6160,N(C(=O)c1nnc2ccccc2c1N)C1CCN(CCc2c(C)nn(C)c2)CC1,1.0,36,117.3,1,205.15789760800007,1.3799200000000005,Cc1nn(C)cc1CCN1CCC(NC(=O)c2nnc3ccccc3c2N)CC1,393.22770848400006,1.69082,3,8,39
40,40,2,1462,N(C(=O)c1nnc2ccccc2c1N)C1CCN(Cc2nc(F)ccc2)CC1,1.0,36,29.0,1,192.10627663600005,1.8296000000000008,Nc1c(C(=O)NC2CCN(Cc3cccc(F)n3)CC2)nnc2ccccc12,380.17608751200004,2.1405000000000003,3,7,40
41,41,4,7069,N(C(=O)c1nnc2ccccc2c1N)c1ncc2CN(C(=O)CCn12)CC1CC1,1.0,45,127.7,1,203.10586203600005,1.4922,Nc1c(C(=O)Nc2ncc3n2CCC(=O)N(CC2CC2)C3)nnc2ccccc12,391.17567291200004,1.8030999999999997,3,9,41
42,42,3,8725,N(C(=O)c1nnc2ccccc2c1N)c1ncc2COC2Cc2c1NC12CC1,1.0,42,154.3,1,186.07931294,1.1057,Nc1c(C(=O)NC2=NC=C3COC3CC3=C2NC32CC2)nnc2ccccc12,374.149123816,1.4166,4,8,42
43,43,2,8661,N(C(=O)c1nnc2ccccc2c1N)C1CCN(Cc2cnn(CC3CC3)c2)CC1,1.0,39,168.2,1,217.15789760800007,1.9020000000000008,Nc1c(C(=O)NC2CCN(Cc3cnn(CC4CC4)c3)CC2)nnc2ccccc12,405.22770848400006,2.2129000000000003,3,8,43
44,44,2,3496,N(C(=O)c1nnc2ccccc2c1N)C1CCN(C(=O)CCNC(=O)C)CC1,1.0,38,66.9,1,196.121177752,0.1481000000000007,CC(=O)NCCC(=O)N1CCC(NC(=O)c2nnc3ccccc3c2N)CC1,384.19098862799996,0.4590000000000006,4,9,44
45,45,1,8022,N(C(=O)c1nnc2ccccc2c1N)c1ncc2CN(CC)CCC(=O)c2c1,1.0,39,131.7,1,188.094963004,1.9567,CCN1CCC(=O)c2cc(NC(=O)c3nnc4ccccc4c3N)ncc2C1,376.16477388,2.2676,3,8,45
46,46,3,9038,N(C(=O)c1nnc2ccccc2c1N)c1ncc2OCCN(CC)Cc2c1,1.0,37,160.1,1,176.09496300400005,1.7627000000000002,CCN1CCOc2cnc(NC(=O)c3nnc4ccccc4c3N)cc2C1,364.16477388000004,2.0736,3,8,46
47,47,2,8543,N(C(=O)c1nnc2ccccc2c1N)C1CCN(C(=O)C)c2c(C#N)cc(cc2)C1,1.0,42,165.4,1,212.094963004,1.870480000000001,CC(=O)N1CCC(NC(=O)c2nnc3ccccc3c2N)Cc2ccc1c(C#N)c2,400.16477388,2.1813800000000008,3,8,47
48,48,2,2748,N(C(=O)c1nnc2ccccc2c1N)C1CCN(C(=O)c2c(F)cccn2)CC1,1.0,39,50.2,1,206.085541192,1.4698000000000009,Nc1c(C(=O)NC2CCN(C(=O)c3ncccc3F)CC2)nnc2ccccc12,394.155352068,1.7807000000000004,3,8,48
49,49,1,1392,N(C(=O)c1nnc2ccccc2c1N)c1ncc2COC2CCc2cccn12,1.0,34,26.7,1,186.07931294,1.5656000000000003,Nc1c(C(=O)NC2=NC=C3COC3CCc3cccn32)nnc2ccccc12,374.149123816,1.8765000000000003,3,8,49
50,50,1,5732,N(C(=O)c1nnc2ccccc2c1N)c1ncc2COC2Cc2c1CCOCC2,1.0,41,94.4,1,203.094628656,1.8228000000000004,Nc1c(C(=O)NC2=NC=C3COC3CC3=C2CCOCC3)nnc2ccccc12,391.16443953199996,2.1337,3,8,50
51,51,2,2558,N(C(=O)c1nnc2ccccc2c1N)C1CCN(Cc2cnncc2)CC1,1.0,37,46.2,1,175.11094741600007,1.0855,Nc1c(C(=O)NC2CCN(Cc3ccnnc3)CC2)nnc2ccccc12,363.18075829200006,1.3963999999999999,3,8,51
52,52,1,4546,N(C(=O)c1nnc2ccccc2c1N)c1ncc2COC2Cc2c1CCN2,1.0,40,75.1,1,174.07931294,0.9632000000000004,Nc1c(C(=O)NC2=NC=C3COC3CC3=C2CCN3)nnc2ccccc12,362.149123816,1.2741000000000002,4,8,52
53,53,1,8661,N(C(=O)c1nnc2ccccc2c1N)c1ncc2C(CN3CCCCC3)c2n1,1.0,36,141.5,1,187.11094741600007,1.8746000000000005,Nc1c(C(=O)Nc2ncc3c(n2)C3CN2CCCCC2)nnc2ccccc12,375.18075829200006,2.1855,3,8,53
54,54,2,5189,N(C(=O)c1nnc2ccccc2c1N)C1CCN(C(=O)Cc2ccnc(C)c2)CC1,1.0,42,96.8,1,216.126263132,1.5680199999999995,Cc1cc(CC(=O)N2CCC(NC(=O)c3nnc4ccccc4c3N)CC2)ccn1,404.196074008,1.8789199999999997,3,8,54
55,55,3,6329,N(C(=O)c1nnc2ccccc2c1N)c1ncc2CN(C)C(=O)C2(C)CCC1,1.0,41,116.9,1,190.110613068,1.5755,CN1CC2=CN=C(NC(=O)c3nnc4ccccc4c3N)CCCC2(C)C1=O,378.180423944,1.8863999999999999,3,8,55
56,56,2,8753,N(C(=O)c1nnc2ccccc2c1N)C1CCN(Cc2ccn(C#N)c2)CC1,1.0,38,169.8,1,187.11094741600007,1.4261800000000004,N#Cn1ccc(CN2CCC(NC(=O)c3nnc4ccccc4c3N)CC2)c1,375.18075829200006,1.7370800000000004,3,8,56
57,57,2,3431,N(C(=O)c1nnc2ccccc2c1N)C1CCN(C(=O)COCCC)cc1,1.0,39,65.4,1,181.11027872,1.1721000000000004,CCCOCC(=O)N1C=CC(NC(=O)c2nnc3ccccc3c2N)CC1,369.18008959599996,1.483,3,8,57
58,58,4,3860,N(C(=O)c1nnc2ccccc2c1N)c1ncc2CN(C(=O)CCn12)CC(C)C,1.0,42,70.0,1,205.12151210000005,1.7382,CC(C)CN1Cc2cnc(NC(=O)c3nnc4ccccc4c3N)n2CCC1=O,393.19132297600004,2.0490999999999997,3,9,58
59,59,1,6414,N(C(=O)c1nnc2ccccc2c1N)c1ncc2CCCN(C(=O)c2c1)C,1.0,35,106.8,1,174.07931294,1.5666000000000002,CN1CCCc2cnc(NC(=O)c3nnc4ccccc4c3N)cc2C1=O,362.149123816,1.8775,3,8,59
60,60,1,6607,N(C(=O)c1nnc2ccccc2c1N)c1ncc2CN(C)CC=NCCc2c1C,1.0,39,110.2,1,201.12659748000007,1.9155200000000003,Cc1c(NC(=O)c2nnc3ccccc3c2N)ncc2c1CCN=CCN(C)C2,389.19640835600006,2.22642,3,8,60
61,61,2,796,N(C(=O)c1nnc2ccccc2c1N)C1CCN(CC1)Cc1ccc(nc1)OC,1.0,29,14.5,1,204.126263132,1.6991000000000005,COc1ccc(CN2CCC(NC(=O)c3nnc4ccccc4c3N)CC2)cn1,392.196074008,2.0100000000000002,3,8,61
62,62,2,8778,N(C(=O)c1nnc2ccccc2c1N)C1CCN(Cc2cnn(c2)Cl)CC1,1.0,40,170.4,1,197.07197506400004,1.4939000000000004,Nc1c(C(=O)NC2CCN(Cc3cnn(Cl)c3)CC2)nnc2ccccc12,385.14178594000003,1.8048000000000002,3,8,62
63,63,1,9536,N(C(=O)c1nnc2ccccc2c1N)c1ncc2CN(C)C(C)(COC12)C,1.0,43,154.3,1,178.110613068,1.0361000000000002,CN1CC2=CN=C(NC(=O)c3nnc4ccccc4c3N)C2OCC1(C)C,366.180423944,1.3470000000000002,3,8,63
64,64,2,1175,N(C(=O)c1nnc2ccccc2c1N)C1CCN(c2cc(C)ncn2)CC1,1.0,35,23.6,1,175.11094741600007,1.3983200000000005,Cc1cc(N2CCC(NC(=O)c3nnc4ccccc4c3N)CC2)ncn1,363.18075829200006,1.7092200000000004,3,8,64
65,65,2,2739,N(C(=O)c1nnc2ccccc2c1N)C1CCN(C(=O)c2c(Cl)cncc2)CC1,1.0,39,50.2,1,222.055990652,1.984100000000001,Nc1c(C(=O)NC2CCN(C(=O)c3ccncc3Cl)CC2)nnc2ccccc12,410.125801528,2.295000000000001,3,8,65
66,66,2,1252,N(C(=O)c1nnc2ccccc2c1N)C1CCN(C(=O)OC(C)C)CC1,1.0,33,23.9,1,169.11027871999997,1.6403000000000003,CC(C)OC(=O)N1CCC(NC(=O)c2nnc3ccccc3c2N)CC1,357.18008959599996,1.9512000000000003,3,8,66
67,67,3,6995,N(C(=O)c1nnc2ccccc2c1N)c1ncc2COC2(CC(N)=O)CC1,1.0,38,129.5,1,178.07422755999997,0.3515000000000003,NC(=O)CC12CCC(NC(=O)c3nnc4ccccc4c3N)=NC=C1CO2,366.14403843599996,0.6624000000000002,5,9,67
68,68,4,5311,N(C(=O)c1nnc2ccccc2c1N)c1ncc2CC(=O)CCN(c2c1)C,1.0,37,96.1,1,174.07931294,1.4998999999999998,CN1CCC(=O)Cc2cnc(NC(=O)c3nnc4ccccc4c3N)cc21,362.149123816,1.8107999999999997,3,8,68
69,69,2,3997,N(C(=O)c1nnc2ccccc2c1N)C1CCN(C(=O)CCC(F)(F)F)CC1,1.0,38,77.8,1,207.087098664,1.9644000000000008,Nc1c(C(=O)NC2CCN(C(=O)CCC(F)(F)F)CC2)nnc2ccccc12,395.15690953999996,2.2753000000000005,3,7,69
70,70,3,9394,N(C(=O)c1nnc2ccccc2c1N)c1ncc2OC(C(F)(F)Cc2n1)C,1.0,41,167.1,1,184.04481925200005,1.9021000000000003,CC1Oc2cnc(NC(=O)c3nnc4ccccc4c3N)nc2CC1(F)F,372.11463012800004,2.213,3,8,70
71,71,4,2720,N(C(=O)c1nnc2ccccc2c1N)c1ncc2CN(CCN2C(C)C)CC1,1.0,40,48.0,1,191.14224754400007,1.3005,CC(C)N1CCN2CCC(NC(=O)c3nnc4ccccc4c3N)=NC=C1C2,379.21205842000006,1.6113999999999997,3,8,71
72,72,2,1087,N(C(=O)c1nnc2ccccc2c1N)C1CCN(c2ccc(C#N)n2C)CC1,1.0,34,20.5,1,187.11094741600007,1.5100800000000008,Cn1c(C#N)ccc1N1CCC(NC(=O)c2nnc3ccccc3c2N)CC1,375.18075829200006,1.8209800000000005,3,8,72
73,73,3,386,N(C(=O)c1nnc2ccccc2c1N)c1c(S(=O)(=O)N(C)C)cccc1,1.0,28,7.4,1,183.03539952800008,1.4037000000000002,CN(C)S(=O)(=O)c1ccccc1NC(=O)c1nnc2ccccc2c1N,371.10521040400005,1.7146,3,8,73
74,74,2,7796,N(C(=O)c1nnc2ccccc2c1N)C1CCN(CCCC(=O)O)CC1,1.0,34,152.8,1,169.11027871999997,0.9600999999999998,Nc1c(C(=O)NC2CCN(CCCC(=O)O)CC2)nnc2ccccc12,357.18008959599996,1.2709999999999997,4,8,74
75,75,2,5110,N(C(=O)c1nnc2ccccc2c1N)C1CCN(C(=O)Cc2ccn(CC)n2)CC1,1.0,42,95.8,1,219.13716216400005,1.0809999999999995,CCn1ccc(CC(=O)N2CCC(NC(=O)c3nnc4ccccc4c3N)CC2)n1,407.20697304000004,1.3918999999999992,3,9,75
76,76,2,1308,N(C(=O)c1nnc2ccccc2c1N)C1CCN(Cc2n(nc(C)c2C)CC1)C,1.0,35,25.3,1,205.15789760800007,1.7386400000000002,Cc1nn2c(c1C)CN(C)CCC(NC(=O)c1nnc3ccccc3c1N)CC2,393.22770848400006,2.04954,3,8,76
77,77,4,1096,N(C(=O)c1nnc2ccccc2c1N)c1ncc2CCN(Cc2n1)CC(F)(F)F,1.0,33,18.4,1,215.06703191600005,1.8638,Nc1c(C(=O)Nc2ncc3c(n2)CN(CC(F)(F)F)CC3)nnc2ccccc12,403.13684279200004,2.1746999999999996,3,8,77
78,78,2,8310,N(C(=O)c1nnc2ccccc2c1N)C1CCN(C(=O)c2ccn(CC)c2)CC1,1.0,42,162.7,1,204.126263132,1.7571000000000003,CCn1ccc(C(=O)N2CCC(NC(=O)c3nnc4ccccc4c3N)CC2)c1,392.196074008,2.068,3,8,78
79,79,2,9096,N(C(=O)c1nnc2ccccc2c1N)C1CCN(C(=O)CN2C(=O)CSCC2)CC1,1.0,44,178.0,1,240.093248752,0.1973000000000003,Nc1c(C(=O)NC2CCN(C(=O)CN3CCSCC3=O)CC2)nnc2ccccc12,428.1630596279999,0.5082000000000002,3,9,79
80,80,2,7828,N(C(=O)c1nnc2ccccc2c1N)C1CCN(CC2CCN(C)CC2)CC1,1.0,36,152.9,1,194.178298704,1.4371,CN1CCC(CN2CCC(NC(=O)c3nnc4ccccc4c3N)CC2)CC1,382.24810958,1.748,3,7,80
81,81,2,3406,N(C(=O)c1nnc2ccccc2c1N)C1CCN(C(=O)C2(N)CCC2)CC1,1.0,38,64.6,1,180.126263132,0.5033000000000006,Nc1c(C(=O)NC2CCN(C(=O)C3(N)CCC3)CC2)nnc2ccccc12,368.196074008,0.8142000000000005,5,8,81
82,82,2,5163,N(C(=O)c1nnc2ccccc2c1N)C1CCN(C(=O)CN(CC(C)=O)C)CC1,1.0,41,96.6,1,210.136827816,0.1427000000000001,CC(=O)CN(C)CC(=O)N1CCC(NC(=O)c2nnc3ccccc3c2N)CC1,398.20663869199996,0.4536,3,9,82
83,83,2,2285,N(C(=O)c1nnc2ccccc2c1N)C1CCN(Cc2cnc(nc2C)C)CC1,1.0,36,40.9,1,203.14224754400007,1.70234,Cc1ncc(CN2CCC(NC(=O)c3nnc4ccccc4c3N)CC2)c(C)n1,391.21205842000006,2.0132399999999997,3,8,83
84,84,3,5706,N(C(=O)c1nnc2ccccc2c1N)c1ncc2COC2(CC=O)CCC1,1.0,37,106.0,1,177.07897859199997,1.4552000000000005,Nc1c(C(=O)NC2=NC=C3COC3(CC=O)CCC2)nnc2ccccc12,365.14878946799996,1.7661000000000002,3,8,84
85,85,2,7937,N(C(=O)c1nnc2ccccc2c1N)C1CCN(CCc2cncnc2)CC1,1.0,37,155.9,1,189.12659748000007,1.128,Nc1c(C(=O)NC2CCN(CCc3cncnc3)CC2)nnc2ccccc12,377.19640835600006,1.4388999999999998,3,8,85
86,86,4,7108,N(C(=O)c1nnc2ccccc2c1N)c1ncc2CCN(Cc2c1OC)C,1.0,39,128.3,1,176.094963004,1.5449000000000002,COc1c(NC(=O)c2nnc3ccccc3c2N)ncc2c1CN(C)CC2,364.16477388,1.8558,3,8,86
87,87,2,5717,N(C(=O)c1nnc2ccccc2c1N)C1CCN(C(=O)Cc2ccc(C#N)cc2)CC1,1.0,42,107.8,1,226.110613068,1.7362800000000005,N#Cc1ccc(CC(=O)N2CCC(NC(=O)c3nnc4ccccc4c3N)CC2)cc1,414.180423944,2.04718,3,8,87
88,88,2,6562,N(C(=O)c1nnc2ccccc2c1N)C1CCN(C(=O)CN(CCCC)C)CC1,1.0,41,125.1,1,210.173213324,1.3537999999999997,CCCCN(C)CC(=O)N1CCC(NC(=O)c2nnc3ccccc3c2N)CC1,398.2430242,1.6646999999999996,3,8,88
89,89,3,7264,N(C(=O)c1nnc2ccccc2c1N)c1ncc2COC2Cc2c1N(C2(C)C)C(=O)C,1.0,42,133.2,1,230.105527688,1.6106000000000005,CC(=O)N1C2=C(CC3OCC3=CN=C2NC(=O)c2nnc3ccccc3c2N)C1(C)C,418.17533856399996,1.9215000000000002,3,9,89
90,90,2,4434,N(C(=O)c1nnc2ccccc2c1N)C1CCN(Cc2cn(C(F)F)nc2)CC1,1.0,38,85.0,1,213.10775385600007,1.8871000000000009,Nc1c(C(=O)NC2CCN(Cc3cnn(C(F)F)c3)CC2)nnc2ccccc12,401.17756473200006,2.1980000000000004,3,8,90
91,91,2,7852,N(C(=O)c1nnc2ccccc2c1N)C1CCN(CC2CCC(C(=O)N(C)C)CC2)CC1,1.0,36,153.6,1,250.204513452,1.9899,CN(C)C(=O)C1CCC(CN2CCC(NC(=O)c3nnc4ccccc4c3N)CC2)CC1,438.274324328,2.3007999999999997,3,8,91
