,index,trial,generated_id,smiles,reward,depth,elapsed_time,is_through_filter,SINCHO_MW,SINCHO_LogP,canonical_smiles,MW,LogP,donor,acceptor,Choice_idx
10,10,1,2347,NC(=O)c1nnc2ccccc2c1N1CCN(c2cc(O)c(C#N)cc2)CC1,1.0,35,49.7,1,186.07931294,1.3216799999999995,N#Cc1ccc(N2CCN(c3c(C(N)=O)nnc4ccccc34)CC2)cc1O,374.149123816,1.6325799999999995,3,8,10
11,11,1,3565,NC(=O)c1nnc2ccccc2c1N1CCN(c2cc(F)c(F)cc2)CC1,1.0,36,77.3,1,181.070305728,2.0226,NC(=O)c1nnc2ccccc2c1N1CCN(c2ccc(F)c(F)c2)CC1,369.140116604,2.3335,2,6,11
12,12,3,5052,NC(=O)c1nnc2ccccc2c1N1CCN(Cc2nc3CCOc3c(C)c2C)CC1,1.0,40,109.6,1,230.141913196,1.68674,Cc1c(CN2CCN(c3c(C(N)=O)nnc4ccccc34)CC2)nc2c(c1C)OCC2,418.211724072,1.9976399999999999,2,8,12
13,13,3,7742,NC(=O)c1nnc2ccccc2c1N1CCN(C(=O)CC1)Cc1ccccc1F,1.0,34,169.2,1,205.090292224,1.7957999999999998,NC(=O)c1nnc2ccccc2c1N1CCC(=O)N(Cc2ccccc2F)CC1,393.1601031,2.1066999999999996,2,7,13
14,14,1,789,NC(=O)c1nnc2ccccc2c1N1CCN(c2ccnc(OC3CC3)c2C)CC1,1.0,35,16.2,1,216.126263132,1.9890200000000005,Cc1c(N2CCN(c3c(C(N)=O)nnc4ccccc34)CC2)ccnc1OC1CC1,404.196074008,2.29992,2,8,14
15,15,1,2808,NC(=O)c1nnc2ccccc2c1N1CCN(Cc2ncn3CCCCOc23)CC1,1.0,38,62.0,1,219.13716216400005,1.1090999999999993,NC(=O)c1nnc2ccccc2c1N1CCN(Cc2ncn3c2OCCCC3)CC1,407.20697304000004,1.4199999999999993,2,9,15
16,16,1,2087,NC(=O)c1nnc2ccccc2c1N1CCc2ncnc(c2CC1)C1CC1,1.0,30,43.2,1,172.10004838400002,1.6904000000000003,NC(=O)c1nnc2ccccc2c1N1CCc2ncnc(C3CC3)c2CC1,360.16985926,2.0013,2,7,16
17,17,4,2762,NC(=O)c1nnc2ccccc2c1N1CCN(CC(=O)N2CCCC2)c2ccccc21,1.0,30,54.1,1,228.126263132,1.998299999999999,NC(=O)c1nnc2ccccc2c1N1CCN(CC(=O)N2CCCC2)c2ccccc21,416.196074008,2.309199999999999,2,8,17
18,18,2,3866,NC(=O)c1nnc2ccccc2c1N1CCN(Cc2cnn(C)c2C#N)CC1,1.0,35,84.6,1,188.10619638400007,0.3451799999999997,Cn1ncc(CN2CCN(c3c(C(N)=O)nnc4ccccc34)CC2)c1C#N,376.17600726000006,0.6560799999999996,2,9,18
19,19,1,320,NC(=O)c1nnc2ccccc2c1N1CCN(C(=O)c2cccs2)CC1,1.0,28,6.2,1,179.04048490800008,1.4417,NC(=O)c1nnc2ccccc2c1N1CCN(C(=O)c2cccs2)CC1,367.1102957840001,1.7525999999999997,2,7,19
20,20,1,5614,NC(=O)c1nnc2ccccc2c1N1CCN(c2cc(F)cc(c2)OC)CC1,1.0,37,125.2,1,193.090292224,1.8921,COc1cc(F)cc(N2CCN(c3c(C(N)=O)nnc4ccccc34)CC2)c1,381.16010309999996,2.2029999999999994,2,7,20
21,21,2,4580,NC(=O)c1nnc2ccccc2c1N1CCN(Cc2c(c[nH]n2)C2CCC2)CC1,1.0,33,101.7,1,203.14224754400007,1.7305999999999997,NC(=O)c1nnc2ccccc2c1N1CCN(Cc2n[nH]cc2C2CCC2)CC1,391.21205842000006,2.041499999999999,3,8,21
22,22,4,4550,NC(=O)c1nnc2ccccc2c1N1CCN(c2ccnc(c2)Cl)NC1,1.0,40,91.6,1,181.04067493600004,1.2548999999999997,NC(=O)c1nnc2ccccc2c1N1CCN(c2ccnc(Cl)c2)NC1,369.11048581200004,1.5657999999999994,3,8,22
23,23,1,2968,NC(=O)c1nnc2ccccc2c1N1CCN(C(=O)c2cnc(C)s2)CC1,1.0,35,64.6,1,194.05138394,1.1451199999999997,Cc1ncc(C(=O)N2CCN(c3c(C(N)=O)nnc4ccccc34)CC2)s1,382.121194816,1.4560199999999994,2,8,23
24,24,4,3557,NC(=O)c1nnc2ccccc2c1N1CCN(c2ccc(CN)c(Cl)c2)CC1,1.0,35,70.9,1,208.07672609600004,1.8565,NCc1ccc(N2CCN(c3c(C(N)=O)nnc4ccccc34)CC2)cc1Cl,396.14653697200004,2.1673999999999998,4,7,24
25,25,3,7023,NC(=O)c1nnc2ccccc2c1N1CCN(C(=O)c2cc(CN)ccc2)CC1,1.0,37,153.0,1,202.11061306800005,0.8388999999999994,NCc1cccc(C(=O)N2CCN(c3c(C(N)=O)nnc4ccccc34)CC2)c1,390.18042394400004,1.1497999999999993,4,8,25
26,26,1,281,NC(=O)c1nnc2ccccc2c1N1CCN(c2ccc(F)cc2F)CC1,1.0,28,5.4,1,181.070305728,2.0226,NC(=O)c1nnc2ccccc2c1N1CCN(c2ccc(F)cc2F)CC1,369.140116604,2.3335,2,6,26
27,27,3,4619,NC(=O)c1nnc2ccccc2c1N1CCN(Cc2cnc(C#N)n2C)CC1,1.0,34,99.5,1,188.10619638400007,0.3451799999999997,Cn1c(CN2CCN(c3c(C(N)=O)nnc4ccccc34)CC2)cnc1C#N,376.17600726000006,0.6560799999999996,2,9,27
28,28,1,633,NC(=O)c1nnc2ccccc2c1N1CCN(c2ccc(OC(F)(F)F)cn2)CC1,1.0,33,12.5,1,230.066697568,2.0380000000000007,NC(=O)c1nnc2ccccc2c1N1CCN(c2ccc(OC(F)(F)F)cn2)CC1,418.136508444,2.3489000000000004,2,8,28
29,29,1,1501,NC(=O)c1nnc2ccccc2c1N1CCN(Cc2ncn3CCCCCc23)CC1,1.0,37,29.4,1,217.15789760800007,1.6628999999999992,NC(=O)c1nnc2ccccc2c1N1CCN(Cc2ncn3c2CCCCC3)CC1,405.22770848400006,1.973799999999999,2,8,29
30,30,2,187,NC(=O)c1nnc2ccccc2c1N1CC2(CCN(C)CC2)c2ncccc21,1.0,26,4.0,1,186.115698448,1.9279,CN1CCC2(CC1)CN(c1c(C(N)=O)nnc3ccccc13)c1cccnc12,374.185509324,2.2387999999999995,2,7,30
31,31,3,7718,NC(=O)c1nnc2ccccc2c1N1CCN(C(=O)CCc2cccs2)CC1,1.0,34,169.2,1,207.07178503600008,1.7607,NC(=O)c1nnc2ccccc2c1N1CCN(C(=O)CCc2cccs2)CC1,395.14159591200007,2.0715999999999997,2,7,31
32,32,4,4084,NC(=O)c1nnc2ccccc2c1N1CCN(C(=O)c2cnc(C)c(C)c2)CC1,1.0,37,81.0,1,202.11061306800005,1.3920399999999995,Cc1cc(C(=O)N2CCN(c3c(C(N)=O)nnc4ccccc34)CC2)cnc1C,390.18042394400004,1.7029399999999995,2,8,32
33,33,1,6164,NC(=O)c1nnc2ccccc2c1N1CCN(c2cccc(c2)S(=O)(=O)C)CC1,1.0,35,138.3,1,223.066699656,1.1479,CS(=O)(=O)c1cccc(N2CCN(c3c(C(N)=O)nnc4ccccc34)CC2)c1,411.136510532,1.4587999999999997,2,8,33
34,34,2,4310,NC(=O)c1nnc2ccccc2c1N1CCN(c2cc(C(C)(C)C)nn2C)CC1,1.0,34,94.9,1,205.15789760800007,1.7754,Cn1nc(C(C)(C)C)cc1N1CCN(c2c(C(N)=O)nnc3ccccc23)CC1,393.22770848400006,2.0862999999999996,2,8,34
35,35,4,3591,NC(=O)c1nnc2ccccc2c1N1CCN(c2cc(F)c3n2CCC(=O)C3)CC1,1.0,37,72.3,1,220.101191256,1.2003,NC(=O)c1nnc2ccccc2c1N1CCN(c2cc(F)c3n2CCC(=O)C3)CC1,408.171002132,1.5111999999999997,2,8,35
36,36,4,3636,NC(=O)c1nnc2ccccc2c1N1CCN(c2cccc(NC(=O)C)c2C)CC1,1.0,35,73.4,1,216.126263132,2.01122,CC(=O)Nc1cccc(N2CCN(c3c(C(N)=O)nnc4ccccc34)CC2)c1C,404.196074008,2.32212,3,8,36
37,37,1,2738,NC(=O)c1nnc2ccccc2c1N1CCN(C)c2c(C#N)cccc2c1=O,1.0,34,59.9,1,184.063662876,1.3860799999999998,CN1CCN(c2c(C(N)=O)nnc3ccccc23)C(=O)c2cccc(C#N)c21,372.133473752,1.6969799999999997,2,8,37
38,38,4,1260,NC(=O)c1nnc2ccccc2c1N1CCN(c2cc(NC)ccc2C#N)CC1,1.0,34,29.2,1,199.11094741600007,1.6577799999999998,CNc1ccc(C#N)c(N2CCN(c3c(C(N)=O)nnc4ccccc34)CC2)c1,387.18075829200006,1.9686799999999995,3,8,38
39,39,1,2018,NC(=O)c1nnc2ccccc2c1N1CCN(C)c2c(F)cccc2c1=O,1.0,31,41.5,1,177.05899209599997,1.6534999999999995,CN1CCN(c2c(C(N)=O)nnc3ccccc23)C(=O)c2cccc(F)c21,365.12880297199996,1.9643999999999997,2,7,39
40,40,3,2883,NC(=O)c1nnc2ccccc2c1N1CCN(c2ccncc2CCOC)CC1,1.0,37,60.1,1,204.126263132,1.3282999999999996,COCCc1cnccc1N1CCN(c2c(C(N)=O)nnc3ccccc23)CC1,392.196074008,1.6391999999999995,2,8,40
41,41,4,3319,NC(=O)c1nnc2ccccc2c1N1CCN(C(CO)(CC1)c1ccsc1)C,1.0,31,66.4,1,209.0874351,1.5089999999999997,CN1CCN(c2c(C(N)=O)nnc3ccccc23)CCC1(CO)c1ccsc1,397.15724597599996,1.8198999999999992,3,7,41
42,42,4,5678,NC(=O)c1nnc2ccccc2c1N1CCN(C(=O)c2cnc(Cl)cc2C)CC1,1.0,38,115.3,1,222.05599065200008,1.7370199999999998,Cc1cc(Cl)ncc1C(=O)N1CCN(c2c(C(N)=O)nnc3ccccc23)CC1,410.12580152800007,2.0479199999999995,2,8,42
43,43,1,3523,NC(=O)c1nnc2ccccc2c1N1CCN(c2cc(O)c(Cl)cn2)CC1,1.0,36,76.5,1,196.040340588,1.4983999999999995,NC(=O)c1nnc2ccccc2c1N1CCN(c2cc(O)c(Cl)cn2)CC1,384.110151464,1.8092999999999995,3,8,43
44,44,3,3443,NC(=O)c1nnc2ccccc2c1N1CC2(OCC(=O)Nc3ccccc32)CC1,1.0,30,73.3,1,201.07897859200003,1.492099999999999,NC(=O)c1nnc2ccccc2c1N1CCC2(C1)OCC(=O)Nc1ccccc12,389.148789468,1.8029999999999993,3,8,44
45,45,1,6984,NC(=O)c1nnc2ccccc2c1N1CCN(C(=O)c2c(CC)cccc2)CC1,1.0,37,156.3,1,201.11536410000005,1.9426,CCc1ccccc1C(=O)N1CCN(c2c(C(N)=O)nnc3ccccc23)CC1,389.18517497600004,2.2535,2,7,45
46,46,4,6703,NC(=O)c1nnc2ccccc2c1N1CCN(c2ccnc(OCC)c2)cc1,1.0,38,136.6,1,188.094963004,2.0093,CCOc1cc(N2C=CN(c3c(C(N)=O)nnc4ccccc34)CC2)ccn1,376.16477388,2.3202,2,8,46
47,47,4,3698,NC(=O)c1nnc2ccccc2c1N1CCN(c2ccc(C)o1)CCNCC2,1.0,35,74.0,1,192.126263132,1.2523999999999993,CC1=CC=C2CCNCCN2CCN(c2c(C(N)=O)nnc3ccccc23)O1,380.196074008,1.5632999999999992,3,8,47
48,48,1,6495,NC(=O)c1nnc2ccccc2c1N1CCN(C)c2c(F)ccc(O)c2C1,1.0,39,145.2,1,179.07464215999997,1.7189,CN1CCN(c2c(C(N)=O)nnc3ccccc23)Cc2c(O)ccc(F)c21,367.14445303599996,2.0298,3,7,48
49,49,4,4268,NC(=O)c1nnc2ccccc2c1N1CCN(C(=O)c2c(C)cc(C)cc2)CC1,1.0,37,85.3,1,201.11536410000005,1.9970400000000008,Cc1ccc(C(=O)N2CCN(c3c(C(N)=O)nnc4ccccc34)CC2)c(C)c1,389.18517497600004,2.3079400000000003,2,7,49
50,50,1,4125,NC(=O)c1nnc2ccccc2c1N1CCN(c2cc(CC3CC3)nn2C)CC1,1.0,35,89.9,1,203.14224754400007,1.4303999999999997,Cn1nc(CC2CC2)cc1N1CCN(c2c(C(N)=O)nnc3ccccc23)CC1,391.21205842000006,1.7412999999999994,2,8,50
51,51,2,39,NC(=O)c1nnc2ccccc2c1NC(=O)c1ccc(cc1)N1CCN(C)CC1,1.0,23,0.8,1,202.11061306800005,1.4218999999999995,CN1CCN(c2ccc(C(=O)Nc3c(C(N)=O)nnc4ccccc34)cc2)CC1,390.18042394400004,1.7327999999999995,3,8,51
52,52,3,4408,NC(=O)c1nnc2ccccc2c1N1CCN(Cc2nc(O)ccc2Cl)CC1,1.0,35,93.8,1,210.055990652,1.4939999999999998,NC(=O)c1nnc2ccccc2c1N1CCN(Cc2nc(O)ccc2Cl)CC1,398.125801528,1.8048999999999995,3,8,52
53,53,1,3347,NC(=O)c1nnc2ccccc2c1N1CCN(C(=O)c2c(ccc(C)c2)C)CC1,1.0,36,71.8,1,201.11536410000005,1.9970400000000008,Cc1ccc(C)c(C(=O)N2CCN(c3c(C(N)=O)nnc4ccccc34)CC2)c1,389.18517497600004,2.3079400000000003,2,7,53
54,54,3,5792,NC(=O)c1nnc2ccccc2c1N1CCN(C)c2c(OCCN(C)C)cccc21,1.0,35,124.1,1,218.141913196,1.9461,CN(C)CCOc1cccc2c1N(C)CCN2c1c(C(N)=O)nnc2ccccc12,406.211724072,2.2569999999999997,2,8,54
55,55,2,7546,NC(=O)c1nnc2ccccc2c1N1CCN(c2cc(O)cc(OCC)c2)CC1,1.0,38,168.2,1,205.11027872,1.8487,CCOc1cc(O)cc(N2CCN(c3c(C(N)=O)nnc4ccccc34)CC2)c1,393.18008959599996,2.1595999999999993,3,8,55
56,56,1,4498,NC(=O)c1nnc2ccccc2c1N1CCN(C(=O)c2ccc(C(=O)C)s2)CC1,1.0,37,99.1,1,221.051049592,1.6443,CC(=O)c1ccc(C(=O)N2CCN(c3c(C(N)=O)nnc4ccccc34)CC2)s1,409.120860468,1.9551999999999998,2,8,56
57,57,4,4449,NC(=O)c1nnc2ccccc2c1N1CCN(CCCc2cccc(c2)C#N)CC1,1.0,30,89.6,1,212.131348512,2.04428,N#Cc1cccc(CCCN2CCN(c3c(C(N)=O)nnc4ccccc34)CC2)c1,400.201159388,2.35518,2,7,57
58,58,1,3748,NC(=O)c1nnc2ccccc2c1N1CCN(CC1)S(=O)(=O)c1ccc(F)cc1C,1.0,30,80.9,1,241.057277844,1.376219999999999,Cc1cc(F)ccc1S(=O)(=O)N1CCN(c2c(C(N)=O)nnc3ccccc23)CC1,429.12708871999996,1.687119999999999,2,8,58
59,59,3,7860,NC(=O)c1nnc2ccccc2c1N1CCN(c2cccc(O)c2C#N)CC1,1.0,35,172.0,1,186.07931294,1.3216799999999995,N#Cc1c(O)cccc1N1CCN(c2c(C(N)=O)nnc3ccccc23)CC1,374.149123816,1.6325799999999997,3,8,59
60,60,3,7001,NC(=O)c1nnc2ccccc2c1N1CCN(C(=O)c2cc(O)ccc2F)CC1,1.0,37,153.0,1,207.06955678,1.2249,NC(=O)c1nnc2ccccc2c1N1CCN(C(=O)c2cc(O)ccc2F)CC1,395.139367656,1.5357999999999996,3,8,60
61,61,1,2692,NC(=O)c1nnc2ccccc2c1N1CCN(C)c2cc(ccc2C1)C#N,1.0,34,58.8,1,170.08439832000002,1.74588,CN1CCN(c2c(C(N)=O)nnc3ccccc23)Cc2ccc(C#N)cc21,358.154209196,2.05678,2,7,61
62,62,1,4144,NC(=O)c1nnc2ccccc2c1N1CCN(c2cc(OC3COC3)ccc2F)CC1,1.0,36,90.3,1,235.100856908,1.6610999999999994,NC(=O)c1nnc2ccccc2c1N1CCN(c2cc(OC3COC3)ccc2F)CC1,423.17066778399993,1.9719999999999993,2,8,62
63,63,1,4472,NC(=O)c1nnc2ccccc2c1N1CCN(C(=O)c2coc(C)n2)CC1,1.0,36,98.5,1,178.07422756000005,0.6766199999999997,Cc1nc(C(=O)N2CCN(c3c(C(N)=O)nnc4ccccc34)CC2)co1,366.144038436,0.9875199999999995,2,9,63
64,64,1,6977,NC(=O)c1nnc2ccccc2c1N1CCN(C(=O)c2c(C(C)C)ccnc2)CC1,1.0,37,156.3,1,216.12626313200005,1.8986000000000005,CC(C)c1ccncc1C(=O)N1CCN(c2c(C(N)=O)nnc3ccccc23)CC1,404.19607400800004,2.2095000000000002,2,8,64
65,65,1,4389,NC(=O)c1nnc2ccccc2c1N1CCN(C(=O)c2cnc(C)o2)CC1,1.0,37,97.0,1,178.07422756000005,0.6766199999999994,Cc1ncc(C(=O)N2CCN(c3c(C(N)=O)nnc4ccccc34)CC2)o1,366.144038436,0.9875199999999993,2,9,65
66,66,1,5,NC(=O)c1nnc2ccccc2c1N1CC2(CCN(c3ccccn3)CC2)C1,1.0,22,0.5,1,186.115698448,1.9196000000000004,NC(=O)c1nnc2ccccc2c1N1CC2(CCN(c3ccccn3)CC2)C1,374.185509324,2.2305,2,7,66
67,67,2,7346,NC(=O)c1nnc2ccccc2c1N1CCN(C(=O)CCn2cccc2)CC1,1.0,34,164.7,1,190.11061306800005,0.9581999999999992,NC(=O)c1nnc2ccccc2c1N1CCN(C(=O)CCn2cccc2)CC1,378.18042394400004,1.269099999999999,2,8,67
68,68,3,2661,NC(=O)c1nnc2ccccc2c1N1CCN(Cc2ncn3CC(C)(C)COc23)CC1,1.0,33,54.8,1,233.15281222800004,1.3550999999999993,CC1(C)COc2c(CN3CCN(c4c(C(N)=O)nnc5ccccc45)CC3)ncn2C1,421.22262310400004,1.6659999999999993,2,9,68
69,69,1,7074,NC(=O)c1nnc2ccccc2c1N1CCN(C(=O)c2cc(F)ccc2)CC1,1.0,37,158.4,1,191.07464216,1.5193,NC(=O)c1nnc2ccccc2c1N1CCN(C(=O)c2cccc(F)c2)CC1,379.144453036,1.8301999999999996,2,7,69
70,70,2,1947,NC(=O)c1nnc2ccccc2c1N1CCN(Cc2ncc3c(n2)CCC3)CC1,1.0,33,41.4,1,201.12659748000007,1.018699999999999,NC(=O)c1nnc2ccccc2c1N1CCN(Cc2ncc3c(n2)CCC3)CC1,389.19640835600006,1.329599999999999,2,8,70
71,71,1,971,NC(=O)c1nnc2ccccc2c1N1CCN(c2ccnc(NC(C)C)c2)CC1,1.0,36,19.5,1,203.14224754400007,1.9597,CC(C)Nc1cc(N2CCN(c3c(C(N)=O)nnc4ccccc34)CC2)ccn1,391.21205842000006,2.2706,3,8,71
72,72,3,7406,NC(=O)c1nnc2ccccc2c1N1CCN(c2ccc3Ccnn23)CC1,1.0,37,160.9,1,173.09529735200007,0.9358999999999996,NC(=O)c1nnc2ccccc2c1N1CCN(c2ccc3n2N=CC3)CC1,361.16510822800007,1.2467999999999995,2,8,72
73,73,3,3607,NC(=O)c1nnc2ccccc2c1N1CCc2oc(c(Cl)c2C1)C(=O)N,1.0,32,75.6,1,183.008706112,1.3258,NC(=O)c1nnc2ccccc2c1N1CCc2oc(C(N)=O)c(Cl)c2C1,371.078516988,1.6366999999999998,4,8,73
74,74,3,6147,NC(=O)c1nnc2ccccc2c1N1CCN(C(=O)c2c(N(C)C)nccc2)CC1,1.0,37,132.3,1,217.1215121000001,0.8411999999999994,CN(C)c1ncccc1C(=O)N1CCN(c2c(C(N)=O)nnc3ccccc23)CC1,405.1913229760001,1.1520999999999992,2,9,74
75,75,1,6999,NC(=O)c1nnc2ccccc2c1N1CCN(C(=O)c2c(C)ccc3OCOc23)CC1,1.0,37,156.3,1,231.089543276,1.41732,Cc1ccc2c(c1C(=O)N1CCN(c3c(C(N)=O)nnc4ccccc34)CC1)OCO2,419.159354152,1.7282199999999999,2,9,75
76,76,2,4047,NC(=O)c1nnc2ccccc2c1N1CCN(c2ccc(F)cc2)C(=O)C1,1.0,35,88.6,1,177.05899209599997,1.4101,NC(=O)c1nnc2ccccc2c1N1CCN(c2ccc(F)cc2)C(=O)C1,365.12880297199996,1.7209999999999996,2,7,76
77,77,1,3908,NC(=O)c1nnc2ccccc2c1N1CCN(c2cc(CO)ccc2)CC1,1.0,36,84.9,1,175.099714036,1.2367,NC(=O)c1nnc2ccccc2c1N1CCN(c2cccc(CO)c2)CC1,363.169524912,1.5475999999999996,3,7,77
78,78,1,3866,NC(=O)c1nnc2ccccc2c1N1CCN(c2cccc(N(C)C)n2)CC1,1.0,35,83.7,1,189.12659748000007,1.2053999999999996,CN(C)c1cccc(N2CCN(c3c(C(N)=O)nnc4ccccc34)CC2)n1,377.19640835600006,1.5162999999999995,2,8,78
79,79,1,1390,NC(=O)c1nnc2ccccc2c1N1CCN(Cc2c(CC)cccn2)CC1,1.0,32,26.6,1,188.131348512,1.6973999999999996,CCc1cccnc1CN1CCN(c2c(C(N)=O)nnc3ccccc23)CC1,376.201159388,2.0082999999999993,2,7,79
80,80,3,702,NC(=O)c1nnc2ccccc2c1N1CCN(c2ccc3OCCc3c2)CC1,1.0,33,9.2,1,187.099714036,1.6792999999999996,NC(=O)c1nnc2ccccc2c1N1CCN(c2ccc3c(c2)CCO3)CC1,375.169524912,1.9901999999999995,2,7,80
81,81,1,3553,NC(=O)c1nnc2ccccc2c1N1CCN(c2cc(O)c(F)c(F)c2)CC1,1.0,36,76.5,1,197.065220348,1.7281999999999995,NC(=O)c1nnc2ccccc2c1N1CCN(c2cc(O)c(F)c(F)c2)CC1,385.135031224,2.0390999999999995,3,7,81
82,82,4,6766,NC(=O)c1nnc2ccccc2c1N1CCN(C(=O)C2(N(C)C)CC2)CC1,1.0,35,137.9,1,180.12626313200005,0.1605999999999997,CN(C)C1(C(=O)N2CCN(c3c(C(N)=O)nnc4ccccc34)CC2)CC1,368.19607400800004,0.4714999999999996,2,8,82
83,83,1,4160,NC(=O)c1nnc2ccccc2c1N1CCN(c2cc(CO)n(C)c2)CC1,1.0,37,91.2,1,178.110613068,0.5751999999999994,Cn1cc(N2CCN(c3c(C(N)=O)nnc4ccccc34)CC2)cc1CO,366.180423944,0.8860999999999992,3,8,83
84,84,4,8696,NC(=O)c1nnc2ccccc2c1N1CCN(C(=O)Cc2n(cc(C)c2)C)CC1,1.0,38,176.1,1,204.12626313200005,0.9560199999999988,Cc1cc(CC(=O)N2CCN(c3c(C(N)=O)nnc4ccccc34)CC2)n(C)c1,392.19607400800004,1.2669199999999987,2,8,84
85,85,1,1337,NC(=O)c1nnc2ccccc2c1N1CCN(C(CO)CC1)Cc1ccsc1,1.0,30,25.4,1,209.0874351,1.552499999999999,NC(=O)c1nnc2ccccc2c1N1CCC(CO)N(Cc2ccsc2)CC1,397.15724597599996,1.863399999999999,3,7,85
86,86,4,2256,NC(=O)c1nnc2ccccc2c1N1CCN(Cc2nn3CCC(C)(C)Cc3c2)CC1,1.0,36,44.2,1,231.17354767200007,1.9089,CC1(C)CCn2nc(CN3CCN(c4c(C(N)=O)nnc5ccccc45)CC3)cc2C1,419.24335854800006,2.2197999999999993,2,8,86
87,87,1,4813,NC(=O)c1nnc2ccccc2c1N1CCN(C(=O)Cc2ccsc2)CC1,1.0,34,106.2,1,193.05613497200008,1.3705999999999992,NC(=O)c1nnc2ccccc2c1N1CCN(C(=O)Cc2ccsc2)CC1,381.1259458480001,1.681499999999999,2,7,87
88,88,2,735,NC(=O)c1nnc2ccccc2c1N1CC2CC2=NCCc2ccncc21,1.0,29,15.8,1,170.08439832000002,1.9679000000000009,NC(=O)c1nnc2ccccc2c1N1CC2CC2=NCCc2ccncc21,358.154209196,2.2788000000000004,2,7,88
89,89,2,3232,NC(=O)c1nnc2ccccc2c1N1CCN(C(=O)c2cscc2F)CC1,1.0,37,71.9,1,197.03106309600005,1.5808,NC(=O)c1nnc2ccccc2c1N1CCN(C(=O)c2cscc2F)CC1,385.10087397200004,1.8916999999999997,2,7,89
90,90,4,6441,NC(=O)c1nnc2ccccc2c1N1CCN(C(=O)c2coc(C(F)(F)F)c2)CC1,1.0,39,131.2,1,231.050713156,1.9920000000000004,NC(=O)c1nnc2ccccc2c1N1CCN(C(=O)c2coc(C(F)(F)F)c2)CC1,419.120524032,2.3029,2,8,90
91,91,1,1548,NC(=O)c1nnc2ccccc2c1N1CCN(C(=O)Cc2ccccc2)CC1,1.0,33,29.9,1,187.09971403600005,1.309099999999999,NC(=O)c1nnc2ccccc2c1N1CCN(C(=O)Cc2ccccc2)CC1,375.16952491200004,1.619999999999999,2,7,91
92,92,4,1279,NC(=O)c1nnc2ccccc2c1N1CCN(c2cc(NC)oc2C)CC1,1.0,35,29.7,1,178.110613068,1.6875199999999997,CNc1cc(N2CCN(c3c(C(N)=O)nnc4ccccc34)CC2)c(C)o1,366.180423944,1.9984199999999994,3,8,92
