,index,trial,generated_id,smiles,reward,depth,elapsed_time,is_through_filter,SINCHO_MW,SINCHO_LogP,canonical_smiles,MW,LogP,donor,acceptor,Choice_idx
10,10,2,9897,N(C(=O)c1nnc2ccccc2c1N)c1nc2CCN(C)CCc2cc1OC,1.0,41,169.0,1,190.110613068,1.5874,COc1cc2c(nc1NC(=O)c1nnc3ccccc3c1N)CCN(C)CC2,378.180423944,1.8983,3,8,10
11,11,2,8029,N(C(=O)c1nnc2ccccc2c1N)c1ncc2C(=O)N(Cc2c1)C(C)C,1.0,36,134.5,1,174.07931294,1.9126000000000007,CC(C)N1Cc2cc(NC(=O)c3nnc4ccccc4c3N)ncc2C1=O,362.149123816,2.2235000000000005,3,8,11
12,12,3,6609,N(C(=O)c1nnc2ccccc2c1N)c1ncc2CN(C(=O)C2CCC1)C,1.0,43,108.0,1,176.094963004,1.1854000000000005,CN1CC2=CN=C(NC(=O)c3nnc4ccccc4c3N)CCCC2C1=O,364.16477388,1.4963000000000002,3,8,12
13,13,4,8603,N(C(=O)c1nnc2ccccc2c1N)c1ncc2CN(CC)OCC2C(F)(F)C1,1.0,41,153.0,1,214.091769444,1.8356000000000008,CCN1CC2=CN=C(NC(=O)c3nnc4ccccc4c3N)CC(F)(F)C2CO1,402.16158032,2.1465000000000005,3,8,13
14,14,3,6111,N(C(=O)c1nnc2ccccc2c1N)c1ncc2CN(C(=O)CCn12)C1CC1,1.0,41,99.3,1,189.09021197200005,1.2445999999999997,Nc1c(C(=O)Nc2ncc3n2CCC(=O)N(C2CC2)C3)nnc2ccccc12,377.16002284800004,1.5554999999999994,3,9,14
15,15,3,10577,N(C(=O)c1nnc2ccccc2c1N)c1ncc2CN(CCN2CCCC1)CCO,1.0,42,168.7,1,221.15281222800004,0.6646000000000002,Nc1c(C(=O)NC2=NC=C3CN(CCO)CCN3CCCC2)nnc2ccccc12,409.22262310400004,0.9755,4,9,15
16,16,2,6283,N(C(=O)c1nnc2ccccc2c1N)c1nc2CCN(CCn2c1CC#C)C,1.0,41,105.0,1,187.11094741600007,1.0135,C#CCc1c(NC(=O)c2nnc3ccccc3c2N)nc2n1CCN(C)CC2,375.18075829200006,1.3243999999999998,3,8,16
17,17,2,6641,N(C(=O)c1nnc2ccccc2c1N)c1nc2CCN(c2n1CC)C(=O)C,1.0,41,111.9,1,177.09021197200005,1.2788,CCn1c(NC(=O)c2nnc3ccccc3c2N)nc2c1N(C(C)=O)CC2,365.16002284800004,1.5896999999999997,3,9,17
18,18,1,1189,N(C(=O)c1nnc2ccccc2c1N)c1ncc2CN(C(=O)Cc2c1)C(C)C,1.0,39,16.8,1,188.094963004,1.8415000000000004,CC(C)N1Cc2cnc(NC(=O)c3nnc4ccccc4c3N)cc2CC1=O,376.16477388,2.1524,3,8,18
19,19,3,6853,N(C(=O)c1nnc2ccccc2c1N)c1ncc2C(CN3CCC3)CCc2n1,1.0,38,112.7,1,187.11094741600007,1.6789,Nc1c(C(=O)Nc2ncc3c(n2)CCC3CN2CCC2)nnc2ccccc12,375.18075829200006,1.9897999999999998,3,8,19
20,20,4,8468,N(C(=O)c1nnc2ccccc2c1N)c1ncc2CN(CCN2CCSCC1)Cl,1.0,44,149.9,1,243.05969612800007,1.7791000000000006,Nc1c(C(=O)NC2=NC=C3CN(Cl)CCN3CCSCC2)nnc2ccccc12,431.12950700400006,2.0900000000000003,3,8,20
21,21,1,4156,N(C(=O)c1nnc2ccccc2c1N)c1ncc2CN(C(=O)c2c1F)C1CC1,1.0,42,70.5,1,190.054241064,1.8057000000000003,Nc1c(C(=O)Nc2ncc3c(c2F)C(=O)N(C2CC2)C3)nnc2ccccc12,378.12405194,2.1166,3,8,21
22,22,1,6956,N(C(=O)c1nnc2ccccc2c1N)c1ncc2CN(C(=O)C2)c2cccc(C)c12,1.0,43,118.9,1,210.07931294,2.020320000000001,Cc1cccc2c1C(NC(=O)c1nnc3ccccc3c1N)=NC=C1CC(=O)N2C1,398.149123816,2.331220000000001,3,8,22
23,23,1,6892,N(C(=O)c1nnc2ccccc2c1N)c1ncc2CN(C(=O)C)CCc2c1C,1.0,40,118.2,1,188.094963004,1.7614200000000002,CC(=O)N1CCc2c(cnc(NC(=O)c3nnc4ccccc4c3N)c2C)C1,376.16477388,2.07232,3,8,23
24,24,4,21,N(C(=O)c1nnc2ccccc2c1N)CN1CCN(CC1)c1ccccc1,1.0,25,1.1,1,174.11569844799996,1.4106,Nc1c(C(=O)NCN2CCN(c3ccccc3)CC2)nnc2ccccc12,362.18550932399995,1.7215,3,7,24
25,25,2,993,N(C(=O)c1nnc2ccccc2c1N)c1nc2CCN(C)CCOc2s1,1.0,37,18.4,1,182.05138394,1.4766000000000004,CN1CCOc2sc(NC(=O)c3nnc4ccccc4c3N)nc2CC1,370.121194816,1.7875,3,8,25
26,26,1,4095,N(C(=O)c1nnc2ccccc2c1N)c1ncc2COC2Cc2c1C(=O)OCCC2,1.0,41,69.6,1,217.073893212,1.3494000000000002,Nc1c(C(=O)NC2=NC=C3COC3CC3=C2C(=O)OCCC3)nnc2ccccc12,405.14370408799994,1.6603,3,9,26
27,27,2,8052,N(C(=O)c1nnc2ccccc2c1N)c1ncc2C(F)(N3CCCCC3)c2n1,1.0,35,134.7,1,191.08587554000005,1.9133,Nc1c(C(=O)Nc2ncc3c(n2)C3(F)N2CCCCC2)nnc2ccccc12,379.15568641600004,2.2241999999999997,3,8,27
28,28,3,8384,N(C(=O)c1nnc2ccccc2c1N)c1ncc2CN(C(=O)CCn12)CC(F)(F)F,1.0,43,135.5,1,231.061946536,1.6445,Nc1c(C(=O)Nc2ncc3n2CCC(=O)N(CC(F)(F)F)C3)nnc2ccccc12,419.131757412,1.9553999999999998,3,9,28
29,29,4,4182,N(C(=O)c1nnc2ccccc2c1N)c1ncc2CN(CCn12)C(=O)N(C)C,1.0,39,74.7,1,192.10111100400005,0.8470999999999999,CN(C)C(=O)N1CCn2c(cnc2NC(=O)c2nnc3ccccc3c2N)C1,380.17092188000004,1.1579999999999997,3,10,29
30,30,1,9260,N(C(=O)c1nnc2ccccc2c1N)c1ncc2CN(CC)OCCc2c1,1.0,39,152.4,1,176.094963004,1.858,CCN1Cc2cnc(NC(=O)c3nnc4ccccc4c3N)cc2CCO1,364.16477388,2.1689,3,8,30
31,31,2,7782,N(C(=O)c1nnc2ccccc2c1N)c1ncc2OCCN(CC)Cc2c1,1.0,34,132.3,1,176.09496300400005,1.7627000000000002,CCN1CCOc2cnc(NC(=O)c3nnc4ccccc4c3N)cc2C1,364.16477388000004,2.0736,3,8,31
32,32,2,2817,N(C(=O)c1nnc2ccccc2c1N)c1nc2CCOCCCOc2s1,1.0,36,48.4,1,183.035399528,1.951500000000001,Nc1c(C(=O)Nc2nc3c(s2)OCCCOCC3)nnc2ccccc12,371.105210404,2.2624000000000004,3,8,32
33,33,1,3872,N(C(=O)c1nnc2ccccc2c1N)c1ncc2COC2Cc2cccc(OC)c12,1.0,42,65.6,1,213.078978592,1.925100000000001,COc1cccc2c1C(NC(=O)c1nnc3ccccc3c1N)=NC=C1COC1C2,401.14878946799996,2.2360000000000007,3,8,33
34,34,1,10337,N(C(=O)c1nnc2ccccc2c1N)c1ncc2CC(=O)CN(CC)Cc2c1,1.0,37,167.6,1,188.094963004,1.4955000000000005,CCN1CC(=O)Cc2cnc(NC(=O)c3nnc4ccccc4c3N)cc2C1,376.16477388,1.8064,3,8,34
35,35,4,399,N(C(=O)c1nnc2ccccc2c1N)c1c(S(=O)(=O)N(C)C)cccc1,1.0,28,7.7,1,183.03539952800008,1.4037000000000002,CN(C)S(=O)(=O)c1ccccc1NC(=O)c1nnc2ccccc2c1N,371.10521040400005,1.7146,3,8,35
36,36,3,9840,N(C(=O)c1nnc2ccccc2c1N)c1ncc2CN(C(=O)C2CCOCCCCC1)C,1.0,43,156.1,1,248.15247788,1.9822,CN1CC2=CN=C(NC(=O)c3nnc4ccccc4c3N)CCCCCOCCC2C1=O,436.22228875599995,2.2931,3,9,36
37,37,2,2888,N(C(=O)c1nnc2ccccc2c1N)c1nc2CCN(CCCc2cn1)C,1.0,39,49.9,1,175.11094741600007,1.3639,CN1CCCc2cnc(NC(=O)c3nnc4ccccc4c3N)nc2CC1,363.18075829200006,1.6748,3,8,37
38,38,4,9261,N(C(=O)c1nnc2ccccc2c1N)c1ncc2OCN(CC)CCc2c1,1.0,38,165.7,1,176.09496300400005,1.7627000000000002,CCN1CCc2cc(NC(=O)c3nnc4ccccc4c3N)ncc2OC1,364.16477388000004,2.0736,3,8,38
39,39,4,4754,N(C(=O)c1nnc2ccccc2c1N)c1ncc2OCCN(C)c2c1Cl,1.0,37,84.3,1,182.02469052400008,2.0304000000000006,CN1CCOc2cnc(NC(=O)c3nnc4ccccc4c3N)c(Cl)c21,370.09450140000007,2.3413000000000004,3,8,39
40,40,2,9758,N(C(=O)c1nnc2ccccc2c1N)c1nc2CCN(c2n1C)CC(F)F,1.0,41,166.5,1,185.07645372800008,1.5145000000000004,Cn1c(NC(=O)c2nnc3ccccc3c2N)nc2c1N(CC(F)F)CC2,373.14626460400007,1.8254000000000001,3,8,40
41,41,1,10990,N(C(=O)c1nnc2ccccc2c1N)c1ncc2C(CCCS2)C(=O)C1,1.0,35,179.0,1,179.04048490800002,1.986800000000001,Nc1c(C(=O)NC2=NC=C3SCCCC3C(=O)C2)nnc2ccccc12,367.110295784,2.2977000000000007,3,7,41
42,42,1,3038,N(C(=O)c1nnc2ccccc2c1N)c1ncc2CN(C)C(C)CCc2n1,1.0,40,50.3,1,175.11094741600007,1.7099000000000002,CC1CCc2nc(NC(=O)c3nnc4ccccc4c3N)ncc2CN1C,363.18075829200006,2.0208,3,8,42
43,43,3,4278,N(C(=O)c1nnc2ccccc2c1N)c1ncc2CN(CCN2CCCOCC1)C,1.0,40,72.0,1,221.15281222800004,0.9286,CN1CCN2CCCOCCC(NC(=O)c3nnc4ccccc4c3N)=NC=C2C1,409.22262310400004,1.2394999999999998,3,9,43
44,44,3,8944,N(C(=O)c1nnc2ccccc2c1N)c1ncc2CN(CCN2CCSCCC1)C,1.0,42,144.8,1,237.1299686080001,1.6452000000000004,CN1CCN2CCSCCCC(NC(=O)c3nnc4ccccc4c3N)=NC=C2C1,425.1997794840001,1.9561000000000002,3,8,44
45,45,3,6816,N(C(=O)c1nnc2ccccc2c1N)c1ncc2C(CN3COC3)Cc2c1C,1.0,40,112.1,1,188.094963004,1.7437200000000002,Cc1c(NC(=O)c2nnc3ccccc3c2N)ncc2c1CC2CN1COC1,376.16477388,2.05462,3,8,45
46,46,3,4715,N(C(=O)c1nnc2ccccc2c1N)c1ncc2CN(CCN2CCCO)CC1,1.0,41,78.4,1,207.13716216400005,0.2745000000000005,Nc1c(C(=O)NC2=NC=C3CN(CC2)CCN3CCCO)nnc2ccccc12,395.20697304000004,0.5854000000000004,4,9,46
47,47,2,3978,N(C(=O)c1nnc2ccccc2c1N)c1ncc2CC(=O)N(Cc2c1C)C,1.0,32,64.9,1,174.07931294,1.37132,Cc1c(NC(=O)c2nnc3ccccc3c2N)ncc2c1CN(C)C(=O)C2,362.149123816,1.6822199999999998,3,8,47
48,48,3,9644,N(C(=O)c1nnc2ccccc2c1N)c1ncc2CC(=O)N(CCN(C)C)CC12,1.0,40,153.5,1,205.12151210000005,0.3370000000000003,CN(C)CCN1CC2C(=CN=C2NC(=O)c2nnc3ccccc3c2N)CC1=O,393.19132297600004,0.6479000000000001,3,9,48
49,49,2,2163,N(C(=O)c1nnc2ccccc2c1N)c1nc2CCN(C)CC(C)(C)c2n1C,1.0,38,38.2,1,191.14224754400007,1.6524,CN1CCc2nc(NC(=O)c3nnc4ccccc4c3N)n(C)c2C(C)(C)C1,379.21205842000006,1.9633,3,8,49
50,50,2,7629,N(C(=O)c1nnc2ccccc2c1N)c1nc2CCN(C)Cc2c(c1F)C,1.0,42,129.9,1,178.09062657200005,1.98382,Cc1c(F)c(NC(=O)c2nnc3ccccc3c2N)nc2c1CN(C)CC2,366.16043744800004,2.29472,3,7,50
51,51,4,7647,N(C(=O)c1nnc2ccccc2c1N)c1ncc2CN(C)C(C)(COC)c2c1,1.0,42,134.9,1,190.110613068,1.8554,COCC1(C)c2cc(NC(=O)c3nnc4ccccc4c3N)ncc2CN1C,378.180423944,2.1662999999999997,3,8,51
52,52,4,6974,N(C(=O)c1nnc2ccccc2c1N)c1ncc2CN(C)CCCC2(O)CCC1,1.0,39,123.9,1,206.141913196,1.5538999999999996,CN1CCCC2(O)CCCC(NC(=O)c3nnc4ccccc4c3N)=NC=C2C1,394.211724072,1.8647999999999996,4,8,52
53,53,4,6750,N(C(=O)c1nnc2ccccc2c1N)c1ncc2CN(C(=O)C(C)C)C12CC1CC1,1.0,45,120.0,1,216.126263132,1.9640000000000009,CC(C)C(=O)N1CC2=CN=C(NC(=O)c3nnc4ccccc4c3N)C21CC1CC1,404.196074008,2.2749000000000006,3,8,53
54,54,2,2742,N(C(=O)c1nnc2ccccc2c1N)c1nc2CCN(CCn2c1)Cl,1.0,40,47.2,1,169.04067493600004,1.3618,Nc1c(C(=O)Nc2cn3c(n2)CCN(Cl)CC3)nnc2ccccc12,357.11048581200004,1.6726999999999999,3,8,54
55,55,3,2790,N(C(=O)c1nnc2ccccc2c1N)c1ncc2CN(CCN2C(C)C)C(=O)C1,1.0,40,46.8,1,205.12151210000005,0.8271000000000001,CC(C)N1CCN2CC1=CN=C(NC(=O)c1nnc3ccccc3c1N)CC2=O,393.19132297600004,1.138,3,9,55
56,56,3,1913,N(C(=O)c1nnc2ccccc2c1N)c1ncc2CN(CCc2n1)CC1CC1,1.0,36,32.5,1,187.11094741600007,1.7115,Nc1c(C(=O)Nc2ncc3c(n2)CCN(CC2CC2)C3)nnc2ccccc12,375.18075829200006,2.0223999999999998,3,8,56
57,57,4,2790,N(C(=O)c1nnc2ccccc2c1N)c1ncc2COCCC(=O)c2c1F,1.0,36,51.2,1,179.03825665199994,1.7905000000000002,Nc1c(C(=O)Nc2ncc3c(c2F)C(=O)CCOC3)nnc2ccccc12,367.10806752799994,2.1014,3,8,57
58,58,3,9249,N(C(=O)c1nnc2ccccc2c1N)c1ncc2C(F)(F)Cc(=O)c2n1,1.0,40,147.3,1,168.013519124,1.6216,Nc1c(C(=O)Nc2ncc3c(n2)C(=O)CC3(F)F)nnc2ccccc12,356.08333,1.9324999999999997,3,8,58
59,59,2,6575,N(C(=O)c1nnc2ccccc2c1N)c1nc2CCN(c2n1CC1CC1)C(=O)C,1.0,40,110.7,1,203.10586203600005,1.6689000000000005,CC(=O)N1CCc2nc(NC(=O)c3nnc4ccccc4c3N)n(CC3CC3)c21,391.17567291200004,1.9798000000000002,3,9,59
60,60,1,4210,N(C(=O)c1nnc2ccccc2c1N)c1ncc2CN(C)CC=Nc2c1C,1.0,38,70.8,1,173.09529735200007,2.0045200000000007,Cc1c(NC(=O)c2nnc3ccccc3c2N)ncc2c1N=CCN(C)C2,361.16510822800007,2.3154200000000005,3,8,60
61,61,1,8776,N(C(=O)c1nnc2ccccc2c1N)c1ncc2CN(C)CCOCCCn12,1.0,41,145.9,1,193.12151210000005,1.202,CN1CCOCCCn2c(cnc2NC(=O)c2nnc3ccccc3c2N)C1,381.19132297600004,1.5128999999999997,3,9,61
62,62,1,1921,N(C(=O)c1nnc2ccccc2c1N)c1ncc2CN(C)CC=C(c2n1)C,1.0,37,29.6,1,173.09529735200007,1.7921,CC1=CCN(C)Cc2cnc(NC(=O)c3nnc4ccccc4c3N)nc21,361.16510822800007,2.1029999999999998,3,8,62
63,63,2,1748,N(C(=O)c1nnc2ccccc2c1N)c1nc2CCN(c2n1CC(F)(F)F)C,1.0,39,31.2,1,203.06703191600005,1.9045,CN1CCc2nc(NC(=O)c3nnc4ccccc4c3N)n(CC(F)(F)F)c21,391.13684279200004,2.2154,3,8,63
64,64,1,6362,N(C(=O)c1nnc2ccccc2c1N)c1ncc2COC2Cc2c1OCOC(F)(F)C2,1.0,44,109.7,1,241.05504958799995,1.957100000000001,Nc1c(C(=O)NC2=NC=C3COC3CC3=C2OCOC(F)(F)C3)nnc2ccccc12,429.12486046399994,2.2680000000000007,3,9,64
65,65,2,5036,N(C(=O)c1nnc2ccccc2c1N)c1nc2CCN(CCn2c1)C(F)F,1.0,41,83.8,1,185.07645372800008,1.4305999999999996,Nc1c(C(=O)Nc2cn3c(n2)CCN(C(F)F)CC3)nnc2ccccc12,373.14626460400007,1.7414999999999996,3,8,65
66,66,3,4901,N(C(=O)c1nnc2ccccc2c1N)c1ncc2CN(CC)C(C)(C)c2n1,1.0,38,79.5,1,175.11094741600007,2.0140000000000007,CCN1Cc2cnc(NC(=O)c3nnc4ccccc4c3N)nc2C1(C)C,363.18075829200006,2.3249000000000004,3,8,66
67,67,1,6494,N(C(=O)c1nnc2ccccc2c1N)c1ncc2CN(C)CCOCCc2c1C,1.0,39,110.8,1,204.126263132,1.86132,Cc1c(NC(=O)c2nnc3ccccc3c2N)ncc2c1CCOCCN(C)C2,392.196074008,2.1722199999999994,3,8,67
68,68,1,3495,N(C(=O)c1nnc2ccccc2c1N)c1ncc2COC2Cc2c1cncc2,1.0,41,58.6,1,184.063662876,1.3115000000000006,Nc1c(C(=O)NC2=NC=C3COC3Cc3ccncc32)nnc2ccccc12,372.133473752,1.6224000000000003,3,8,68
69,69,2,9356,N(C(=O)c1nnc2ccccc2c1N)c1ncc2CCNCCCC2(C)C1=O,1.0,37,159.9,1,190.110613068,1.2758000000000005,CC12CCCNCCC1=CN=C(NC(=O)c1nnc3ccccc3c1N)C2=O,378.180423944,1.5867,4,8,69
70,70,2,9956,N(C(=O)c1nnc2ccccc2c1N)c1ncc2CN(C)C(C)CN(C)c2c1,1.0,40,170.5,1,189.12659748000007,1.818500000000001,CC1CN(C)c2cc(NC(=O)c3nnc4ccccc4c3N)ncc2CN1C,377.19640835600006,2.1294000000000004,3,8,70
71,71,1,7062,N(C(=O)c1nnc2ccccc2c1N)c1ncc2COC2Cc2c1CCOC2,1.0,41,121.3,1,189.078978592,1.4327000000000003,Nc1c(C(=O)NC2=NC=C3COC3CC3=C2CCOC3)nnc2ccccc12,377.14878946799996,1.7436000000000003,3,8,71
72,72,2,1303,N(C(=O)c1nnc2ccccc2c1N)c1nc2CCN(Cc2c(F)c1)C(=O)C,1.0,38,23.9,1,192.069891128,1.5921000000000003,CC(=O)N1CCc2nc(NC(=O)c3nnc4ccccc4c3N)cc(F)c2C1,380.139702004,1.903,3,8,72
73,73,4,3892,N(C(=O)c1nnc2ccccc2c1N)c1ncc2COC(C)COCCn12,1.0,39,70.7,1,180.08987762399997,1.2852,CC1COCCn2c(cnc2NC(=O)c2nnc3ccccc3c2N)CO1,368.15968849999996,1.5960999999999999,3,9,73
74,74,2,4653,N(C(=O)c1nnc2ccccc2c1N)c1nc2CCN(c2cc1F)CCC#N,1.0,40,77.4,1,189.07022547600005,1.9636800000000003,N#CCCN1CCc2nc(NC(=O)c3nnc4ccccc4c3N)c(F)cc21,377.14003635200004,2.2745800000000003,3,8,74
75,75,3,9251,N(C(=O)c1nnc2ccccc2c1N)c1ncc2C(F)(F)Cc(n1)OC2,1.0,40,147.3,1,170.029169188,1.3385000000000002,Nc1c(C(=O)NC2=NC=C3COC(=N2)CC3(F)F)nnc2ccccc12,358.098980064,1.6494000000000002,3,8,75
76,76,3,1784,N(C(=O)c1nnc2ccccc2c1N)c1ncc2C(CN3CCCCc3n1)C2,1.0,34,30.5,1,187.11094741600007,1.7887000000000004,Nc1c(C(=O)NC2=NC=C3CC3CN3CCCCC3=N2)nnc2ccccc12,375.18075829200006,2.0996,3,8,76
77,77,2,2584,N(C(=O)c1nnc2ccccc2c1N)c1nc2CCN(CCc2cn1)C(C)C,1.0,39,44.4,1,189.12659748000007,1.7523999999999995,CC(C)N1CCc2cnc(NC(=O)c3nnc4ccccc4c3N)nc2CC1,377.19640835600006,2.0632999999999995,3,8,77
78,78,1,4883,N(C(=O)c1nnc2ccccc2c1N)c1ncc2C(=O)CCCN(C)Cc2c1,1.0,38,84.3,1,188.094963004,1.9567,CN1CCCC(=O)c2cnc(NC(=O)c3nnc4ccccc4c3N)cc2C1,376.16477388,2.2676,3,8,78
79,79,1,5276,N(C(=O)c1nnc2ccccc2c1N)c1ncc2CN(CCN(C)CCn12)C,1.0,41,92.0,1,192.13749651200007,0.7270999999999997,CN1CCN(C)Cc2cnc(NC(=O)c3nnc4ccccc4c3N)n2CC1,380.20730738800006,1.0379999999999996,3,9,79
80,80,2,2738,N(C(=O)c1nnc2ccccc2c1N)c1nc2CCN(CCn2c1Cl)C1CC1,1.0,39,46.8,1,209.07197506400004,2.023800000000001,Nc1c(C(=O)Nc2nc3n(c2Cl)CCN(C2CC2)CC3)nnc2ccccc12,397.14178594000003,2.3347000000000007,3,8,80
81,81,1,6651,N(C(=O)c1nnc2ccccc2c1N)c1ncc2CN(C)C(=O)C(C)(C)c2c1,1.0,41,113.6,1,188.094963004,1.7980000000000005,CN1Cc2cnc(NC(=O)c3nnc4ccccc4c3N)cc2C(C)(C)C1=O,376.16477388,2.1089,3,8,81
82,82,2,2920,N(C(=O)c1nnc2ccccc2c1N)c1nc2CCN(CCn2c1C)CC(F)F,1.0,40,50.2,1,213.10775385600007,1.7815200000000004,Cc1c(NC(=O)c2nnc3ccccc3c2N)nc2n1CCN(CC(F)F)CC2,401.17756473200006,2.09242,3,8,82
83,83,1,9847,N(C(=O)c1nnc2ccccc2c1N)c1ncc2CCCN(C(=O)c2c1C)C,1.0,34,160.7,1,188.094963004,1.8750200000000008,Cc1c(NC(=O)c2nnc3ccccc3c2N)ncc2c1C(=O)N(C)CCC2,376.16477388,2.1859200000000003,3,8,83
84,84,2,1613,N(C(=O)c1nnc2ccccc2c1N)c1nc2CCN(CCCCn2n1)C,1.0,37,28.7,1,178.12184644800007,1.013,CN1CCCCn2nc(NC(=O)c3nnc4ccccc4c3N)nc2CC1,366.19165732400006,1.3238999999999999,3,9,84
85,85,2,10355,N(C(=O)c1nnc2ccccc2c1N)c1ncc2CN(C)CC(c2n1)CC,1.0,39,177.5,1,175.11094741600007,1.8824,CCC1CN(C)Cc2cnc(NC(=O)c3nnc4ccccc4c3N)nc21,363.18075829200006,2.1933,3,8,85
86,86,4,8845,N(C(=O)c1nnc2ccccc2c1N)c1ncc2CN(CCn12)C(F)F,1.0,41,158.0,1,171.06080366400008,1.3881,Nc1c(C(=O)Nc2ncc3n2CCN(C(F)F)C3)nnc2ccccc12,359.13061454000007,1.6989999999999998,3,8,86
87,87,3,2172,N(C(=O)c1nnc2ccccc2c1N)c1ncc2CN(C(=O)C(C)(C)Cn12)C,1.0,39,35.6,1,191.10586203600005,1.3481,CN1Cc2cnc(NC(=O)c3nnc4ccccc4c3N)n2CC(C)(C)C1=O,379.17567291200004,1.659,3,9,87
88,88,2,3215,N(C(=O)c1nnc2ccccc2c1N)c1nc2CCN(c2cc1)N1CCCC1,1.0,39,52.3,1,187.11094741600007,1.9217,Nc1c(C(=O)Nc2ccc3c(n2)CCN3N2CCCC2)nnc2ccccc12,375.18075829200006,2.2325999999999997,3,8,88
89,89,1,10723,N(C(=O)c1nnc2ccccc2c1N)c1ncc2CN(C(=O)C2)c2ccc(F)cc12,1.0,47,173.2,1,214.054241064,1.8510000000000004,Nc1c(C(=O)NC2=NC=C3CC(=O)N(C3)c3ccc(F)cc32)nnc2ccccc12,402.12405194,2.1619,3,8,89
90,90,4,8465,N(C(=O)c1nnc2ccccc2c1N)c1ncc2CN(CCN2CCSCC1)CCC,1.0,44,149.9,1,251.1456186720001,2.0353000000000008,CCCN1CCN2CCSCCC(NC(=O)c3nnc4ccccc4c3N)=NC=C2C1,439.2154295480001,2.3462000000000005,3,8,90
91,91,1,8959,N(C(=O)c1nnc2ccccc2c1N)c1nc(ncc1OC)C(F)(F)F,1.0,33,148.7,1,176.01974737599997,1.9708,COc1cnc(C(F)(F)F)nc1NC(=O)c1nnc2ccccc2c1N,364.08955825199996,2.2817,3,8,91
92,92,2,10008,N(C(=O)c1nnc2ccccc2c1N)c1ncc2CN(C)CC=NOc2c1,1.0,38,171.0,1,175.07456190800005,1.3584,CN1CC=NOc2cc(NC(=O)c3nnc4ccccc4c3N)ncc2C1,363.14437278400004,1.6693,3,9,92
93,93,1,2922,N(C(=O)c1nnc2ccccc2c1N)c1ncc2COC2Cc2c1nc(cc2)C,1.0,40,48.3,1,198.07931294,1.6199200000000005,Cc1ccc2c(n1)C(NC(=O)c1nnc3ccccc3c1N)=NC=C1COC1C2,386.149123816,1.9308200000000002,3,8,93
