,index,trial,generated_id,smiles,reward,depth,elapsed_time,is_through_filter,SINCHO_MW,SINCHO_LogP,canonical_smiles,MW,LogP,donor,acceptor,Choice_idx
11,11,3,4396,NC(=O)c1nnc2c(cccc2c1N)N1CCc2ncc(CC3CC3)n2C1,1.0,36,92.7,1,175.11094741600002,1.1691999999999991,NC(=O)c1nnc2c(N3CCc4ncc(CC5CC5)n4C3)cccc2c1N,363.180758292,1.480099999999999,4,8,11
12,12,1,2150,NC(=O)c1nnc2c(cccc2c1N)N1CCc2ncc(C3CC3)n2CC1,1.0,35,38.7,1,175.11094741600002,1.1365999999999996,NC(=O)c1nnc2c(N3CCc4ncc(C5CC5)n4CC3)cccc2c1N,363.180758292,1.4474999999999996,4,8,12
13,13,4,6989,NC(=O)c1nnc2c(cccc2c1N)c1cc2CCN(C(=O)c2nc1)CC,1.0,43,128.3,1,174.07931294,1.0802,CCN1CCc2cc(-c3cccc4c(N)c(C(N)=O)nnc34)cnc2C1=O,362.149123816,1.3911,4,8,13
14,14,1,4694,NC(=O)c1nnc2c(cccc2c1N)N1CCN(c2ccccc2C1)C1COC1,1.0,39,92.8,1,202.110613068,1.2253999999999996,NC(=O)c1nnc2c(N3CCN(C4COC4)c4ccccc4C3)cccc2c1N,390.1804239439999,1.5362999999999993,4,8,14
15,15,2,3723,NC(=O)c1nnc2c(cccc2c1N)c1cc2CN(C(=O)COCCc2cc1)CC,1.0,43,72.4,1,217.11027872,1.5881999999999996,CCN1Cc2cc(-c3cccc4c(N)c(C(N)=O)nnc34)ccc2CCOCC1=O,405.18008959599996,1.8990999999999996,4,8,15
16,16,1,1964,NC(=O)c1nnc2c(cccc2c1N)N1CCN(Cc2cscn2)CC1,1.0,34,34.5,1,181.06736835200005,0.7786999999999998,NC(=O)c1nnc2c(N3CCN(Cc4cscn4)CC3)cccc2c1N,369.13717922800004,1.0895999999999997,4,8,16
17,17,2,4197,NC(=O)c1nnc2c(cccc2c1N)c1cc2CN(C)C(=O)N(Cc2o1)C,1.0,37,82.0,1,178.07422755999997,1.2572000000000003,CN1Cc2cc(-c3cccc4c(N)c(C(N)=O)nnc34)oc2CN(C)C1=O,366.14403843599996,1.5681000000000003,4,9,17
18,18,3,8636,NC(=O)c1nnc2c(cccc2c1N)N1CCc2ncc(F)c(Nc2cn1)C(C)C,1.0,39,179.7,1,220.11242463600004,1.9186,CC(C)C1=C(F)C=NC2=C(C=NN(c3cccc4c(N)c(C(N)=O)nnc34)CC2)N1,408.18223551200003,2.2295,5,9,18
19,19,1,7178,NC(=O)c1nnc2c(cccc2c1N)N1CCc2cc(N(C)C)cc(c2C1)OC,1.0,38,140.8,1,204.126263132,1.6372999999999998,COc1cc(N(C)C)cc2c1CN(c1cccc3c(N)c(C(N)=O)nnc13)CC2,392.196074008,1.9481999999999997,4,8,19
20,20,4,6506,NC(=O)c1nnc2c(cccc2c1N)c1cc2C(CN(C(=O)C)C)Oc2cc1,1.0,35,118.5,1,189.078978592,1.5788000000000002,CC(=O)N(C)CC1Oc2ccc(-c3cccc4c(N)c(C(N)=O)nnc34)cc21,377.14878946799996,1.8897000000000002,4,8,20
21,21,1,2259,NC(=O)c1nnc2c(cccc2c1N)N1CCN(c2cc(ccn2)C2CC2)CC1,1.0,37,40.7,1,201.12659748,1.5989999999999998,NC(=O)c1nnc2c(N3CCN(c4cc(C5CC5)ccn4)CC3)cccc2c1N,389.196408356,1.9098999999999997,4,8,21
22,22,2,3353,NC(=O)c1nnc2c(cccc2c1N)c1cc2CN(C(=O)COC)nc2ccc1,1.0,42,65.0,1,202.07422756,0.7241999999999996,COCC(=O)N1CC2=CC(c3cccc4c(N)c(C(N)=O)nnc34)=CC=CC2=N1,390.14403843599996,1.0350999999999995,4,9,22
23,23,2,8992,NC(=O)c1nnc2c(cccc2c1N)c1cc2OC(=O)N(C)CCn2c1C,1.0,41,172.0,1,178.07422756000005,1.22112,Cc1c(-c2cccc3c(N)c(C(N)=O)nnc23)cc2n1CCN(C)C(=O)O2,366.144038436,1.5320199999999997,4,9,23
24,24,2,8977,NC(=O)c1nnc2c(cccc2c1N)c1cc2OC(=O)N(C)CCCn2c1,1.0,41,172.0,1,178.07422756000005,1.3028000000000004,CN1CCCn2cc(-c3cccc4c(N)c(C(N)=O)nnc34)cc2OC1=O,366.144038436,1.6137000000000001,4,9,24
25,25,2,8419,NC(=O)c1nnc2c(cccc2c1N)c1cc2C(F)(F)COCCc2cn1,1.0,38,160.1,1,183.04957028400003,1.7265,NC(=O)c1nnc2c(-c3cc4c(cn3)CCOCC4(F)F)cccc2c1N,371.11938116000005,2.0374,4,7,25
26,26,2,3137,NC(=O)c1nnc2c(cccc2c1N)c1cc2CN(C(=O)Cc2s1)C(C)C,1.0,40,60.1,1,193.056134972,2.0216000000000007,CC(C)N1Cc2cc(-c3cccc4c(N)c(C(N)=O)nnc34)sc2CC1=O,381.12594584799996,2.3325000000000005,4,7,26
27,27,1,5637,NC(=O)c1nnc2c(cccc2c1N)N1CCN(Cc2c(cnc(C)c2)C)c1C,1.0,37,113.7,1,203.142247544,1.6800399999999995,Cc1cc(CN2CCN(c3cccc4c(N)c(C(N)=O)nnc34)C2C)c(C)cn1,391.21205842,1.9909399999999993,4,8,27
28,28,1,4211,NC(=O)c1nnc2c(cccc2c1N)N1CCN(Cc2ccn(C(F)F)c2)CC1,1.0,39,82.3,1,213.107753856,1.5187999999999997,NC(=O)c1nnc2c(N3CCN(Cc4ccn(C(F)F)c4)CC3)cccc2c1N,401.177564732,1.8296999999999994,4,8,28
29,29,3,6636,NC(=O)c1nnc2c(cccc2c1N)N1CCC2(C1)CCN(CC2)C(=O)CC(F)(F)F,1.0,33,138.3,1,248.11364776,1.7713,NC(=O)c1nnc2c(N3CCC4(CCN(C(=O)CC(F)(F)F)CC4)C3)cccc2c1N,436.183458636,2.0822,4,8,29
30,30,2,1515,NC(=O)c1nnc2c(cccc2c1N)c1cc2OCCN(Cc2c(OC)c1)C,1.0,33,27.5,1,191.09462865600003,1.4998000000000005,COc1cc(-c2cccc3c(N)c(C(N)=O)nnc23)cc2c1CN(C)CCO2,379.164439532,1.8107000000000002,4,8,30
31,31,2,4071,NC(=O)c1nnc2c(cccc2c1N)c1cc2OCN(CCn2c1)C(C)C,1.0,36,78.9,1,178.11061306800005,1.5288,CC(C)N1CCn2cc(-c3cccc4c(N)c(C(N)=O)nnc34)cc2OC1,366.18042394400004,1.8396999999999997,4,8,31
32,32,1,3727,NC(=O)c1nnc2c(cccc2c1N)N1CCc2sc(CC#N)cc2C1,1.0,35,73.7,1,176.04081925600005,1.6902800000000004,N#CCc1cc2c(s1)CCN(c1cccc3c(N)c(C(N)=O)nnc13)C2,364.11063013200004,2.00118,4,7,32
33,33,3,7752,NC(=O)c1nnc2c(cccc2c1N)N1CCc2c(n1CCN1CCCC1=O)CC2,1.0,36,163.3,1,219.13716216400005,1.097399999999999,NC(=O)c1nnc2c(N3CCC4=C(CC4)N3CCN3CCCC3=O)cccc2c1N,407.20697304000004,1.408299999999999,4,9,33
34,34,2,7876,NC(=O)c1nnc2c(cccc2c1N)c1cc2CN(C)C(C)COc2cc1,1.0,39,149.4,1,175.099714036,1.8797,CC1COc2ccc(-c3cccc4c(N)c(C(N)=O)nnc34)cc2CN1C,363.169524912,2.1906,4,7,34
35,35,4,6729,NC(=O)c1nnc2c(cccc2c1N)c1cc2CCN(C(=O)c2c(n1)C)C,1.0,42,123.1,1,174.07931294,0.99852,Cc1nc(-c2cccc3c(N)c(C(N)=O)nnc23)cc2c1C(=O)N(C)CC2,362.149123816,1.3094199999999998,4,8,35
36,36,2,8191,NC(=O)c1nnc2c(cccc2c1N)c1cc2C(N(C)CCCN(C)C)c2cc1,1.0,38,156.3,1,202.146998576,1.9533,CN(C)CCCN(C)C1c2ccc(-c3cccc4c(N)c(C(N)=O)nnc34)cc21,390.216809452,2.2641999999999998,4,7,36
37,37,1,4689,NC(=O)c1nnc2c(cccc2c1N)N1CCN(c2ccccc2CC)CC1,1.0,39,92.8,1,188.131348512,1.889,CCc1ccccc1N1CCN(c2cccc3c(N)c(C(N)=O)nnc23)CC1,376.20115938799995,2.1998999999999995,4,7,37
38,38,4,7800,NC(=O)c1nnc2c(cccc2c1N)c1cc2CN(C(=O)Cc2cc1OC)CC,1.0,43,143.4,1,203.094628656,1.5802,CCN1Cc2cc(-c3cccc4c(N)c(C(N)=O)nnc34)c(OC)cc2CC1=O,391.16443953199996,1.8911,4,8,38
39,39,1,2573,NC(=O)c1nnc2c(cccc2c1N)N1CCc2ccc(C(F)(F)F)nc2C1,1.0,34,48.8,1,200.05613288400005,1.9765,NC(=O)c1nnc2c(N3CCc4ccc(C(F)(F)F)nc4C3)cccc2c1N,388.12594376000004,2.2874,4,7,39
40,40,4,7169,NC(=O)c1nnc2c(cccc2c1N)c1cc2CC(=O)N(CCn2c1Cl)C,1.0,39,131.5,1,196.04034058800008,1.1364,CN1CCn2c(cc(-c3cccc4c(N)c(C(N)=O)nnc34)c2Cl)CC1=O,384.11015146400007,1.4473,4,8,40
41,41,2,6027,NC(=O)c1nnc2c(cccc2c1N)c1cc2CCOCCC(=O)c2cc1,1.0,34,112.0,1,174.06807955999997,1.8125000000000004,NC(=O)c1nnc2c(-c3ccc4c(c3)CCOCCC4=O)cccc2c1N,362.13789043599996,2.1234,4,7,41
42,42,3,2117,NC(=O)c1nnc2c(cccc2c1N)N1CCc2ccc(OC)c(c2C1=O)Cl,1.0,34,47.4,1,209.024356176,1.8649,COc1ccc2c(c1Cl)C(=O)N(c1cccc3c(N)c(C(N)=O)nnc13)CC2,397.09416705199993,2.1757999999999997,4,8,42
43,43,4,7595,NC(=O)c1nnc2c(cccc2c1N)c1cc2CN(C(=O)C)c(cn2c1)C,1.0,41,139.7,1,174.07931294,1.6489000000000005,CC(=O)N1Cc2cc(-c3cccc4c(N)c(C(N)=O)nnc34)cn2C=C1C,362.149123816,1.9598,4,8,43
44,44,1,3187,NC(=O)c1nnc2c(cccc2c1N)N1CCc2c(n12)C(=O)C1CCCCC1,1.0,34,61.9,1,190.110613068,1.8017,NC(=O)c1nnc2c(N3CCC4=C(C(=O)C5CCCCC5)N43)cccc2c1N,378.180423944,2.1125999999999996,4,8,44
45,45,3,8503,NC(=O)c1nnc2c(cccc2c1N)N1CCCN(C(=O)C2CCC2)CC1,1.0,36,176.9,1,180.1262631319999,0.8387999999999994,NC(=O)c1nnc2c(N3CCCN(C(=O)C4CCC4)CC3)cccc2c1N,368.1960740079999,1.1496999999999993,4,8,45
46,46,2,4175,NC(=O)c1nnc2c(cccc2c1N)c1cc2CC(N(C)C(=O)c2cc1)F,1.0,34,81.8,1,177.05899209599997,1.5907000000000004,CN1C(=O)c2ccc(-c3cccc4c(N)c(C(N)=O)nnc34)cc2CC1F,365.12880297199996,1.9016000000000002,4,7,46
47,47,1,7358,NC(=O)c1nnc2c(cccc2c1N)N1CCc2c(OCC)nccc2C1,1.0,36,145.0,1,176.094963004,1.3563999999999998,CCOc1nccc2c1CCN(c1cccc3c(N)c(C(N)=O)nnc13)C2,364.16477388,1.6672999999999998,4,8,47
48,48,2,2952,NC(=O)c1nnc2c(cccc2c1N)c1cc2CN(C)CCOc2cc1F,1.0,36,56.1,1,179.07464215999997,1.6303,CN1CCOc2cc(F)c(-c3cccc4c(N)c(C(N)=O)nnc34)cc2C1,367.14445303599996,1.9412,4,7,48
49,49,2,2447,NC(=O)c1nnc2c(cccc2c1N)c1cc2CN(CCN(C)C)Cc2cc1,1.0,35,47.3,1,188.131348512,1.5442,CN(C)CCN1Cc2ccc(-c3cccc4c(N)c(C(N)=O)nnc34)cc2C1,376.201159388,1.8550999999999997,4,7,49
50,50,2,1758,NC(=O)c1nnc2c(cccc2c1N)c1cc2CN(C(=O)C)CCc2cc1OC,1.0,34,32.9,1,203.094628656,1.5802,COc1cc2c(cc1-c1cccc3c(N)c(C(N)=O)nnc13)CN(C(C)=O)CC2,391.16443953199996,1.8911,4,8,50
51,51,2,7152,NC(=O)c1nnc2c(cccc2c1N)c1cc2CCN(C(=O)C)Oc2s1,1.0,40,134.0,1,181.019749464,1.4269000000000005,CC(=O)N1CCc2cc(-c3cccc4c(N)c(C(N)=O)nnc34)sc2O1,369.08956034,1.7378,4,8,51
52,52,1,1146,NC(=O)c1nnc2c(cccc2c1N)N1CCN(CC1)Cc1cccc(F)c1,1.0,31,17.4,1,192.106276636,1.4613,NC(=O)c1nnc2c(N3CCN(Cc4cccc(F)c4)CC3)cccc2c1N,380.176087512,1.7721999999999998,4,7,52
53,53,2,5116,NC(=O)c1nnc2c(cccc2c1N)c1cc2OCCN(C(=O)C)Cc2s1,1.0,34,101.5,1,195.035399528,1.4694000000000005,CC(=O)N1CCOc2cc(-c3cccc4c(N)c(C(N)=O)nnc34)sc2C1,383.105210404,1.7803,4,8,53
54,54,3,3549,NC(=O)c1nnc2c(cccc2c1N)N1CCN(Cc2c(cc(F)cc2F)F)CC1,1.0,36,73.7,1,228.087433012,1.7395,NC(=O)c1nnc2c(N3CCN(Cc4c(F)cc(F)cc4F)CC3)cccc2c1N,416.157243888,2.0504,4,7,54
55,55,1,2869,NC(=O)c1nnc2c(cccc2c1N)N1CCN(Cc2csc(c2)F)CC1,1.0,37,55.3,1,198.062697572,1.5228000000000002,NC(=O)c1nnc2c(N3CCN(Cc4csc(F)c4)CC3)cccc2c1N,386.132508448,1.8336999999999999,4,7,55
56,56,4,3054,NC(=O)c1nnc2c(cccc2c1N)c1cc2CN(C(=O)COC)Cc2cc1C,1.0,40,50.3,1,203.094628656,1.46402,COCC(=O)N1Cc2cc(C)c(-c3cccc4c(N)c(C(N)=O)nnc34)cc2C1,391.16443953199996,1.7749199999999998,4,8,56
57,57,2,8158,NC(=O)c1nnc2c(cccc2c1N)c1cc2CN(C(=O)C)C(C)(C)c2cn1,1.0,41,155.2,1,188.094963004,1.6592000000000002,CC(=O)N1Cc2cc(-c3cccc4c(N)c(C(N)=O)nnc34)ncc2C1(C)C,376.16477388,1.9701,4,8,57
58,58,4,9337,NC(=O)c1nnc2c(cccc2c1N)c1cc2CCN(CCOCc2cc1)C(=O)C,1.0,39,175.4,1,217.11027872,1.5881999999999996,CC(=O)N1CCOCc2ccc(-c3cccc4c(N)c(C(N)=O)nnc34)cc2CC1,405.18008959599996,1.8990999999999996,4,8,58
59,59,3,3045,NC(=O)c1nnc2c(cccc2c1N)N1CCN(Cc2c(ccc(F)c2)F)CC1,1.0,35,62.5,1,210.096854824,1.6003999999999996,NC(=O)c1nnc2c(N3CCN(Cc4cc(F)ccc4F)CC3)cccc2c1N,398.16666569999995,1.9112999999999996,4,7,59
60,60,1,3355,NC(=O)c1nnc2c(cccc2c1N)N1CCc2cc(nn2CC1)C1CC1,1.0,34,65.6,1,175.11094741600007,1.1365999999999992,NC(=O)c1nnc2c(N3CCc4cc(C5CC5)nn4CC3)cccc2c1N,363.18075829200006,1.4474999999999991,4,8,60
61,61,1,6293,NC(=O)c1nnc2c(cccc2c1N)N1CCN(c2cc(CC)cc(C)n2)CC1,1.0,39,124.1,1,203.142247544,1.5924199999999993,CCc1cc(C)nc(N2CCN(c3cccc4c(N)c(C(N)=O)nnc34)CC2)c1,391.21205842,1.903319999999999,4,8,61
62,62,4,2753,NC(=O)c1nnc2c(cccc2c1N)c1cc2CCN(CCCn2n1)CC,1.0,34,46.7,1,177.12659748000007,1.1315999999999995,CCN1CCCn2nc(-c3cccc4c(N)c(C(N)=O)nnc34)cc2CC1,365.19640835600006,1.4424999999999997,4,8,62
63,63,4,5113,NC(=O)c1nnc2c(cccc2c1N)c1cc2CCN(C(=O)Cc2c(C)c1C)C,1.0,40,90.3,1,201.1153641,1.8408400000000005,Cc1c(-c2cccc3c(N)c(C(N)=O)nnc23)cc2c(c1C)CC(=O)N(C)CC2,389.185174976,2.15174,4,7,63
64,64,4,6899,NC(=O)c1nnc2c(cccc2c1N)c1cc2CCN(C(=O)N(C)C)N(C)c2cc1,1.0,45,126.7,1,217.12151210000005,1.5579,CN(C)C(=O)N1CCc2cc(-c3cccc4c(N)c(C(N)=O)nnc34)ccc2N1C,405.19132297600004,1.8688,4,9,64
65,65,1,3650,NC(=O)c1nnc2c(cccc2c1N)N1CCc2ncc(Cl)c(c2C1)C,1.0,36,71.6,1,180.045425968,1.91952,Cc1c(Cl)cnc2c1CN(c1cccc3c(N)c(C(N)=O)nnc13)CC2,368.115236844,2.2304199999999996,4,7,65
66,66,4,6831,NC(=O)c1nnc2c(cccc2c1N)c1cc2CCN(CCc2c(OC)c1)C(=O)C,1.0,37,125.0,1,217.11027872,1.6226999999999996,COc1cc(-c2cccc3c(N)c(C(N)=O)nnc23)cc2c1CCN(C(C)=O)CC2,405.18008959599996,1.9335999999999995,4,8,66
67,67,3,4498,NC(=O)c1nnc2c(cccc2c1N)N1CCc2cc(N(C)C)cc(c2C1)C,1.0,36,94.6,1,188.131348512,1.93712,Cc1cc(N(C)C)cc2c1CN(c1cccc3c(N)c(C(N)=O)nnc13)CC2,376.201159388,2.2480199999999995,4,7,67
68,68,3,6521,NC(=O)c1nnc2c(cccc2c1N)N1CCCc2c(S1(=O)=O)cccc2,1.0,33,136.1,1,195.035399528,1.1414999999999995,NC(=O)c1nnc2c(N3CCCc4ccccc4S3(=O)=O)cccc2c1N,383.105210404,1.4523999999999997,4,8,68
69,69,2,2874,NC(=O)c1nnc2c(cccc2c1N)c1cc2CN(C(=O)COCCc2cc1)C,1.0,41,54.9,1,203.094628656,1.1981000000000002,CN1Cc2cc(-c3cccc4c(N)c(C(N)=O)nnc34)ccc2CCOCC1=O,391.16443953199996,1.509,4,8,69
70,70,3,6977,NC(=O)c1nnc2c(cccc2c1N)N1CCC2(CNC1)CCOCC2,1.0,34,147.1,1,168.126263132,0.5539999999999995,NC(=O)c1nnc2c(N3CCC4(CCOCC4)CNC3)cccc2c1N,356.196074008,0.8648999999999993,5,8,70
71,71,1,4133,NC(=O)c1nnc2c(cccc2c1N)N1CCN(c2ccnc(c2)C2CC2)CC1,1.0,35,80.9,1,201.12659748,1.5989999999999998,NC(=O)c1nnc2c(N3CCN(c4ccnc(C5CC5)c4)CC3)cccc2c1N,389.196408356,1.9098999999999997,4,8,71
72,72,2,3449,NC(=O)c1nnc2c(cccc2c1N)c1cc2C(CC(=O)N(C)Cc2o1)C,1.0,33,67.4,1,177.07897859200003,1.7256000000000005,CC1CC(=O)N(C)Cc2oc(-c3cccc4c(N)c(C(N)=O)nnc34)cc21,365.148789468,2.0365,4,8,72
73,73,3,7241,NC(=O)c1nnc2c(cccc2c1N)N1CCc2c(n1CCC(C)(C)C)C(=O)N2,1.0,35,150.9,1,207.13716216400005,1.2047,CC(C)(C)CCN1C2=C(CCN1c1cccc3c(N)c(C(N)=O)nnc13)NC2=O,395.20697304000004,1.5155999999999996,5,9,73
74,74,2,2115,NC(=O)c1nnc2c(cccc2c1N)c1cc2COCN(Cc2cc1OC)C,1.0,35,39.8,1,191.09462865600003,1.5951,COc1cc2c(cc1-c1cccc3c(N)c(C(N)=O)nnc13)COCN(C)C2,379.164439532,1.906,4,8,74
75,75,1,2046,NC(=O)c1nnc2c(cccc2c1N)N1CCc2cc(OC)c(cc2C1)OC,1.0,33,36.9,1,191.094628656,1.5799,COc1cc2c(cc1OC)CN(c1cccc3c(N)c(C(N)=O)nnc13)CC2,379.16443953199996,1.8907999999999998,4,8,75
76,76,3,2942,NC(=O)c1nnc2c(cccc2c1N)N1CCN(c2cc(F)c(F)cn2)CC1,1.0,39,60.4,1,197.076453728,0.9998,NC(=O)c1nnc2c(N3CCN(c4cc(F)c(F)cn4)CC3)cccc2c1N,385.146264604,1.3106999999999998,4,8,76
77,77,3,7185,NC(=O)c1nnc2c(cccc2c1N)N1CCN(CC1)C(=O)NCCC,1.0,35,149.3,1,169.1215121,0.2416000000000003,CCCNC(=O)N1CCN(c2cccc3c(N)c(C(N)=O)nnc23)CC1,357.191322976,0.5525000000000002,5,9,77
78,78,3,7839,NC(=O)c1nnc2c(cccc2c1N)N1CCN(c2ccc(N(C)C)c(F)c2)CC1,1.0,39,164.5,1,221.132825732,1.5316999999999998,CN(C)c1ccc(N2CCN(c3cccc4c(N)c(C(N)=O)nnc34)CC2)cc1F,409.202636608,1.8425999999999996,4,8,78
79,79,2,3620,NC(=O)c1nnc2c(cccc2c1N)c1cc2CN(C(=O)CCCCn2c1)C,1.0,40,71.3,1,190.110613068,1.6108000000000002,CN1Cc2cc(-c3cccc4c(N)c(C(N)=O)nnc34)cn2CCCCC1=O,378.180423944,1.9217000000000002,4,8,79
80,80,4,5940,NC(=O)c1nnc2c(cccc2c1N)c1cc2CCN(C(=O)CC)c2cc1,1.0,40,107.1,1,173.084063972,1.9661000000000004,CCC(=O)N1CCc2cc(-c3cccc4c(N)c(C(N)=O)nnc34)ccc21,361.153874848,2.277,4,7,80
81,81,2,3396,NC(=O)c1nnc2c(cccc2c1N)c1cc2CN(CCCCn2n1)C(C)C,1.0,36,66.5,1,191.14224754400007,1.8677,CC(C)N1CCCCn2nc(-c3cccc4c(N)c(C(N)=O)nnc34)cc2C1,379.21205842000006,2.1785999999999994,4,8,81
82,82,1,7075,NC(=O)c1nnc2c(cccc2c1N)N1CCC2(C1)CCN(CC2)C(=O)C,1.0,33,138.8,1,180.126263132,0.8387999999999999,CC(=O)N1CCC2(CC1)CCN(c1cccc3c(N)c(C(N)=O)nnc13)C2,368.196074008,1.1496999999999997,4,8,82
83,83,3,7493,NC(=O)c1nnc2c(cccc2c1N)N1CCc2c(OC)c(Cl)cc2n1,1.0,37,156.1,1,182.024690524,1.6029,COC1=C2CCN(c3cccc4c(N)c(C(N)=O)nnc34)N=C2C=C1Cl,370.0945014,1.9138,4,8,83
84,84,4,3191,NC(=O)c1nnc2c(cccc2c1N)c1cc2CCN(C)CCc2cc1OC,1.0,36,53.6,1,189.1153641,1.706,COc1cc2c(cc1-c1cccc3c(N)c(C(N)=O)nnc13)CCN(C)CC2,377.185174976,2.0168999999999997,4,7,84
85,85,3,6152,NC(=O)c1nnc2c(cccc2c1N)N1CCc2cc(c(C)cc2C1)C#N,1.0,35,127.0,1,170.08439832000002,1.7428000000000003,Cc1cc2c(cc1C#N)CCN(c1cccc3c(N)c(C(N)=O)nnc13)C2,358.154209196,2.0537,4,7,85
86,86,1,1263,NC(=O)c1nnc2c(cccc2c1N)N1CCN(c2cccc(C)n2)CC1,1.0,35,19.0,1,175.11094741600002,1.0300199999999995,Cc1cccc(N2CCN(c3cccc4c(N)c(C(N)=O)nnc34)CC2)n1,363.180758292,1.3409199999999992,4,8,86
87,87,2,1519,NC(=O)c1nnc2c(cccc2c1N)c1cc2OCCN(C)C(=O)c2s1,1.0,33,27.5,1,181.019749464,1.1929000000000003,CN1CCOc2cc(-c3cccc4c(N)c(C(N)=O)nnc34)sc2C1=O,369.08956034,1.5038,4,8,87
88,88,1,1472,NC(=O)c1nnc2c(cccc2c1N)N1CCc2nccc(c2C1)C1CC1,1.0,34,23.8,1,172.10004838399996,1.8351,NC(=O)c1nnc2c(N3CCc4nccc(C5CC5)c4C3)cccc2c1N,360.16985925999995,2.146,4,7,88
89,89,2,4263,NC(=O)c1nnc2c(cccc2c1N)c1cc2CN(C(=O)Cc2c(C)c1)C,1.0,42,83.8,1,173.084063972,1.4899200000000006,Cc1cc(-c2cccc3c(N)c(C(N)=O)nnc23)cc2c1CC(=O)N(C)C2,361.153874848,1.8008200000000003,4,7,89
90,90,4,8172,NC(=O)c1nnc2c(cccc2c1N)c1cc2CN(C(=O)COC)cc2ncc1,1.0,44,152.1,1,202.07422756,0.7241999999999998,COCC(=O)N1C=C2N=CC=C(c3cccc4c(N)c(C(N)=O)nnc34)C=C2C1,390.14403843599996,1.0350999999999997,4,9,90
91,91,1,8190,NC(=O)c1nnc2c(cccc2c1N)N1CC(c2nc(F)c(F)cc2F)C1,1.0,34,163.2,1,186.04048282,1.4161,NC(=O)c1nnc2c(N3CC(c4nc(F)c(F)cc4F)C3)cccc2c1N,374.110293696,1.7269999999999999,4,7,91
