,index,trial,generated_id,smiles,reward,depth,elapsed_time,is_through_filter,SINCHO_MW,SINCHO_LogP,canonical_smiles,MW,LogP,donor,acceptor,Choice_idx
12,12,2,4845,NC(=O)c1nnc2c(cccc2c1N)N1CCN(C(=O)c2cc(Cl)ccc2F)CC1,1.0,40,104.5,1,240.04656884,1.7549000000000006,NC(=O)c1nnc2c(N3CCN(C(=O)c4cc(Cl)ccc4F)CC3)cccc2c1N,428.116379716,2.0658000000000003,4,8,12
13,13,1,6655,NC(=O)c1nnc2c(cccc2c1N)N1CCc2c(OCCC1)cccc2,1.0,36,147.6,1,175.099714036,1.8316000000000003,NC(=O)c1nnc2c(N3CCCOc4ccccc4CC3)cccc2c1N,363.169524912,2.1425,4,7,13
14,14,3,6677,NC(=O)c1nnc2c(cccc2c1N)N1CCc2ncc(Cl)c(F)c2C1,1.0,37,141.0,1,184.020354092,1.7502,NC(=O)c1nnc2c(N3CCc4ncc(Cl)c(F)c4C3)cccc2c1N,372.09016496799995,2.0610999999999997,4,7,14
15,15,1,436,NC(=O)c1nnc2c(cccc2c1N)N1CCC(CC1)N(C)CC(C)(C)O,1.0,28,9.6,1,184.15756326,0.6715000000000001,CN(CC(C)(C)O)C1CCN(c2cccc3c(N)c(C(N)=O)nnc23)CC1,372.227374136,0.9823999999999999,5,8,15
16,16,3,7272,NC(=O)c1nnc2c(cccc2c1N)N1CCCc2n(cc(C#N)c2C1)C,1.0,33,153.6,1,173.09529735200007,1.1629799999999992,Cn1cc(C#N)c2c1CCCN(c1cccc3c(N)c(C(N)=O)nnc13)C2,361.16510822800007,1.4738799999999992,4,8,16
17,17,3,7416,NC(=O)c1nnc2c(cccc2c1N)N1CCc2sc(nc2CC1)CC,1.0,38,156.9,1,180.07211938400005,1.6241000000000003,CCc1nc2c(s1)CCN(c1cccc3c(N)c(C(N)=O)nnc13)CC2,368.14193026000004,1.935,4,7,17
18,18,3,7882,NC(=O)c1nnc2c(cccc2c1N)N1CCCc2n(C)c(nc12)C(F)(F)F,1.0,34,165.7,1,203.06703191600005,1.8366,Cn1c(C(F)(F)F)nc2c1CCCN2c1cccc2c(N)c(C(N)=O)nnc12,391.13684279200004,2.1475,4,8,18
19,19,4,3624,NC(=O)c1nnc2c(cccc2c1N)N1CCc2c(nn(c2C1)CC(F)(F)F)F,1.0,35,71.2,1,221.05761010400008,1.4606,NC(=O)c1nnc2c(N3CCc4c(F)nn(CC(F)(F)F)c4C3)cccc2c1N,409.12742098000007,1.7714999999999999,4,8,19
20,20,4,6981,NC(=O)c1nnc2c(cccc2c1N)N1CCc2ccc(n2C1=O)C(C)C,1.0,36,139.8,1,176.094963004,1.9557000000000009,CC(C)c1ccc2n1C(=O)N(c1cccc3c(N)c(C(N)=O)nnc13)CC2,364.16477388,2.2666000000000004,4,8,20
21,21,1,5733,NC(=O)c1nnc2c(cccc2c1N)N1CCN(c2cccc(c2)N(C)C)CC1,1.0,40,125.0,1,203.142247544,1.3925999999999994,CN(C)c1cccc(N2CCN(c3cccc4c(N)c(C(N)=O)nnc34)CC2)c1,391.21205842,1.7034999999999993,4,8,21
22,22,1,8090,NC(=O)c1nnc2c(cccc2c1N)N1CCCc2n(cc(Cl)c2)C1,1.0,37,177.9,1,168.04542596800005,1.8652,NC(=O)c1nnc2c(N3CCCc4cc(Cl)cn4C3)cccc2c1N,356.11523684400004,2.1761,4,7,22
23,23,3,6934,NC(=O)c1nnc2c(cccc2c1N)N1CCc2sc(CN(C)C)cc2CC1,1.0,35,146.0,1,208.10341951200004,1.7283,CN(C)Cc1cc2c(s1)CCN(c1cccc3c(N)c(C(N)=O)nnc13)CC2,396.17323038800004,2.0391999999999997,4,7,23
24,24,2,8400,NC(=O)c1nnc2c(cccc2c1N)N1CCc2c(OC)c(OC)ccc21,1.0,38,179.6,1,177.07897859199997,1.7114000000000005,COc1ccc2c(c1OC)CCN2c1cccc2c(N)c(C(N)=O)nnc12,365.14878946799996,2.0223,4,8,24
25,25,4,9164,NC(=O)c1nnc2c(cccc2c1N)N1CCCc2ncc(Cl)cc2C1,1.0,35,180.1,1,180.04542596800005,2.0012000000000003,NC(=O)c1nnc2c(N3CCCc4ncc(Cl)cc4C3)cccc2c1N,368.11523684400004,2.3121,4,7,25
26,26,2,4090,NC(=O)c1nnc2c(cccc2c1N)N1CCCN(CC1)c1ccccc1,1.0,32,88.7,1,174.11569844799996,1.7167,NC(=O)c1nnc2c(N3CCCN(c4ccccc4)CC3)cccc2c1N,362.18550932399995,2.0275999999999996,4,7,26
27,27,4,6173,NC(=O)c1nnc2c(cccc2c1N)N1CCc2c(OC)c(C)c(cc2C1)OC,1.0,37,124.4,1,205.11027872,1.8883200000000009,COc1cc2c(c(OC)c1C)CCN(c1cccc3c(N)c(C(N)=O)nnc13)C2,393.18008959599996,2.1992200000000004,4,8,27
28,28,2,7559,NC(=O)c1nnc2c(cccc2c1N)N1CCN(C(=O)c2cc(cc(Cl)c2)F)CC1,1.0,43,160.0,1,240.04656884,1.7549000000000006,NC(=O)c1nnc2c(N3CCN(C(=O)c4cc(F)cc(Cl)c4)CC3)cccc2c1N,428.116379716,2.0658000000000003,4,8,28
29,29,4,6836,NC(=O)c1nnc2c(cccc2c1N)N1CCc2cc(nn2CC(F)(F)F)C1,1.0,35,137.2,1,203.06703191600005,1.3215,NC(=O)c1nnc2c(N3CCc4cc(nn4CC(F)(F)F)C3)cccc2c1N,391.13684279200004,1.6323999999999996,4,8,29
30,30,1,4280,NC(=O)c1nnc2c(cccc2c1N)N1CCN(C(=O)c2c(F)cc(Cl)cc2)CC1,1.0,39,98.1,1,240.04656884,1.7549000000000006,NC(=O)c1nnc2c(N3CCN(C(=O)c4ccc(Cl)cc4F)CC3)cccc2c1N,428.116379716,2.0658000000000003,4,8,30
31,31,4,5594,NC(=O)c1nnc2c(cccc2c1N)N1CCc2ccc(n2CC1)C(=O)C,1.0,35,115.3,1,176.094963004,1.0667999999999995,CC(=O)c1ccc2n1CCN(c1cccc3c(N)c(C(N)=O)nnc13)CC2,364.16477388,1.3776999999999997,4,8,31
32,32,1,1188,NC(=O)c1nnc2c(cccc2c1N)N1CCN(c2ccccc2Cl)CC1,1.0,35,26.6,1,194.061076032,1.98,NC(=O)c1nnc2c(N3CCN(c4ccccc4Cl)CC3)cccc2c1N,382.130886908,2.2908999999999997,4,7,32
33,33,1,2015,NC(=O)c1nnc2c(cccc2c1N)N1CCN(c2cc(C)ccc2C)CC1,1.0,36,46.4,1,188.131348512,1.9434400000000005,Cc1ccc(C)c(N2CCN(c3cccc4c(N)c(C(N)=O)nnc34)CC2)c1,376.20115938799995,2.25434,4,7,33
34,34,3,1921,NC(=O)c1nnc2c(cccc2c1N)N1CCN(c2ccc(Cl)c(n2)C)CC1,1.0,39,39.8,1,209.071975064,1.68342,Cc1nc(N2CCN(c3cccc4c(N)c(C(N)=O)nnc34)CC2)ccc1Cl,397.14178594,1.9943199999999999,4,8,34
35,35,1,1700,NC(=O)c1nnc2c(cccc2c1N)N1CCc2ccc(OC)cc2CC1,1.0,34,38.6,1,175.099714036,1.6138,COc1ccc2c(c1)CCN(c1cccc3c(N)c(C(N)=O)nnc13)CC2,363.169524912,1.9246999999999999,4,7,35
36,36,3,8519,NC(=O)c1nnc2c(cccc2c1N)N1CCCN(Cc2c(F)cccc2F)CC1,1.0,36,178.5,1,224.112504888,1.9905000000000004,NC(=O)c1nnc2c(N3CCCN(Cc4c(F)cccc4F)CC3)cccc2c1N,412.18231576399995,2.3014,4,7,36
37,37,4,3839,NC(=O)c1nnc2c(cccc2c1N)N1CCN(C)c2c(C)cccc2C1,1.0,35,76.8,1,174.11569844799996,1.7648199999999998,Cc1cccc2c1N(C)CCN(c1cccc3c(N)c(C(N)=O)nnc13)C2,362.18550932399995,2.0757199999999996,4,7,37
38,38,1,4484,NC(=O)c1nnc2c(cccc2c1N)N1CCc2ccc(CC)cc2c1=O,1.0,35,101.8,1,173.084063972,1.7653000000000003,CCc1ccc2c(c1)C(=O)N(c1cccc3c(N)c(C(N)=O)nnc13)CC2,361.153874848,2.0762,4,7,38
39,39,1,3061,NC(=O)c1nnc2c(cccc2c1N)N1CC(c2cc(OC)ccc2C)C1,1.0,31,67.8,1,175.099714036,1.9208200000000004,COc1ccc(C)c(C2CN(c3cccc4c(N)c(C(N)=O)nnc34)C2)c1,363.169524912,2.23172,4,7,39
40,40,1,5452,NC(=O)c1nnc2c(cccc2c1N)N1CCc2cc(N3CCC3)c(cc12)OC,1.0,38,117.8,1,202.110613068,1.9129,COc1cc2c(cc1N1CCC1)CCN2c1cccc2c(N)c(C(N)=O)nnc12,390.180423944,2.2237999999999998,4,8,40
41,41,3,7803,NC(=O)c1nnc2c(cccc2c1N)N1CCCN(C2CC2)c2ncccc2C1,1.0,33,163.7,1,201.12659748,1.7740999999999991,NC(=O)c1nnc2c(N3CCCN(C4CC4)c4ncccc4C3)cccc2c1N,389.196408356,2.084999999999999,4,8,41
42,42,2,1201,NC(=O)c1nnc2c(cccc2c1N)N1CCc2sc(cc2C1)C(=O)N(C)C,1.0,35,24.2,1,208.067034004,1.326,CN(C)C(=O)c1cc2c(s1)CCN(c1cccc3c(N)c(C(N)=O)nnc13)C2,396.13684488,1.6369,4,8,42
43,43,2,7256,NC(=O)c1nnc2c(cccc2c1N)N1CCN(C)c2ccn(c12)CC(F)F,1.0,39,154.1,1,199.092103792,1.6544999999999996,CN1CCN(c2cccc3c(N)c(C(N)=O)nnc23)c2c1ccn2CC(F)F,387.161914668,1.9653999999999996,4,8,43
44,44,2,1835,NC(=O)c1nnc2c(cccc2c1N)N1CCN(Cc2cc(F)ccc2C1)C,1.0,36,39.6,1,192.106276636,1.5911,CN1CCN(c2cccc3c(N)c(C(N)=O)nnc23)Cc2ccc(F)cc2C1,380.176087512,1.902,4,7,44
45,45,4,6639,NC(=O)c1nnc2c(cccc2c1N)N1CCN(C(=O)c2ccc(F)c(Cl)c2)CC1,1.0,41,133.2,1,240.04656884,1.7549000000000006,NC(=O)c1nnc2c(N3CCN(C(=O)c4ccc(F)c(Cl)c4)CC3)cccc2c1N,428.116379716,2.0658000000000003,4,8,45
46,46,2,2549,NC(=O)c1nnc2c(cccc2c1N)N1CCN(Cc2c(c(F)ccc2F)CC1)C,1.0,37,53.5,1,224.112504888,1.7727,CN1CCN(c2cccc3c(N)c(C(N)=O)nnc23)CCc2c(F)ccc(F)c2C1,412.18231576399995,2.0835999999999997,4,7,46
47,47,1,5033,NC(=O)c1nnc2c(cccc2c1N)N1CCN(c2cc(Cl)cnc21)C,1.0,38,113.0,1,181.040674936,1.6363,CN1CCN(c2cccc3c(N)c(C(N)=O)nnc23)c2ncc(Cl)cc21,369.110485812,1.9471999999999996,4,8,47
48,48,3,5572,NC(=O)c1nnc2c(cccc2c1N)N1CCN(C(=O)c2c(C(F)F)cccc2)CC1,1.0,41,120.4,1,238.091769444,1.9000000000000008,NC(=O)c1nnc2c(N3CCN(C(=O)c4ccccc4C(F)F)CC3)cccc2c1N,426.16158032,2.2109000000000005,4,8,48
49,49,2,5452,NC(=O)c1nnc2c(cccc2c1N)N1CCN(C)c2ccn(c12)Cl,1.0,37,114.9,1,169.040674936,1.3912999999999998,CN1CCN(c2cccc3c(N)c(C(N)=O)nnc23)c2c1ccn2Cl,357.110485812,1.7021999999999995,4,8,49
50,50,2,6071,NC(=O)c1nnc2c(cccc2c1N)N1CCN(C(=O)c2ccc(cc2)C2CC2)CC1,1.0,41,131.3,1,228.126263132,1.8398,NC(=O)c1nnc2c(N3CCN(C(=O)c4ccc(C5CC5)cc4)CC3)cccc2c1N,416.196074008,2.1506999999999996,4,8,50
51,51,3,7195,NC(=O)c1nnc2c(cccc2c1N)N1CCc2cc(nc(C)c2CC1)N(C)C,1.0,37,152.0,1,203.14224754400007,1.3746199999999995,Cc1nc(N(C)C)cc2c1CCN(c1cccc3c(N)c(C(N)=O)nnc13)CC2,391.21205842000006,1.6855199999999997,4,8,51
52,52,2,5856,NC(=O)c1nnc2c(cccc2c1N)N1CCN(Cc2c(csc2C)CC1)C,1.0,38,124.6,1,208.103419512,1.8644200000000004,Cc1scc2c1CN(C)CCN(c1cccc3c(N)c(C(N)=O)nnc13)CC2,396.173230388,2.17532,4,7,52
53,53,1,7294,NC(=O)c1nnc2c(cccc2c1N)N1CCCN(Cc2nccs2)CC1,1.0,34,161.6,1,195.083018416,1.1687999999999992,NC(=O)c1nnc2c(N3CCCN(Cc4nccs4)CC3)cccc2c1N,383.152829292,1.4796999999999991,4,8,53
54,54,2,5017,NC(=O)c1nnc2c(cccc2c1N)N1CCc2c(sc3CN(C)CCc23)C1,1.0,36,107.7,1,206.08776944800005,1.6121000000000003,CN1CCc2c(sc3c2CCN(c2cccc4c(N)c(C(N)=O)nnc24)C3)C1,394.15758032400004,1.9230000000000003,4,7,54
55,55,1,7291,NC(=O)c1nnc2c(cccc2c1N)N1CCCN(Cc2ccncc2)CC1,1.0,34,161.6,1,189.12659748,1.107299999999999,NC(=O)c1nnc2c(N3CCCN(Cc4ccncc4)CC3)cccc2c1N,377.196408356,1.418199999999999,4,8,55
56,56,1,1834,NC(=O)c1nnc2c(cccc2c1N)N1CCc2c(F)ccc(c2C1)N(C)C,1.0,33,41.8,1,192.10627663600005,1.7678000000000007,CN(C)c1ccc(F)c2c1CN(c1cccc3c(N)c(C(N)=O)nnc13)CC2,380.17608751200004,2.0787000000000004,4,7,56
57,57,3,950,NC(=O)c1nnc2c(cccc2c1N)N1CCN(Cc2cccc(C)n2)CC1,1.0,32,20.5,1,189.12659748,1.025619999999999,Cc1cccc(CN2CCN(c3cccc4c(N)c(C(N)=O)nnc34)CC2)n1,377.196408356,1.336519999999999,4,8,57
58,58,2,2960,NC(=O)c1nnc2c(cccc2c1N)N1CCN(CC1)C(=O)NCC1CC1,1.0,35,63.7,1,181.1215121,0.2416000000000003,NC(=O)c1nnc2c(N3CCN(C(=O)NCC4CC4)CC3)cccc2c1N,369.191322976,0.5525000000000002,5,9,58
59,59,1,7384,NC(=O)c1nnc2c(cccc2c1N)N1CCC2(C1)CCN(CC2)C(=O)C(C)(C)C,1.0,34,164.1,1,222.173213324,1.865,CC(C)(C)C(=O)N1CCC2(CC1)CCN(c1cccc3c(N)c(C(N)=O)nnc13)C2,410.2430242,2.1758999999999995,4,8,59
60,60,2,6530,NC(=O)c1nnc2c(cccc2c1N)N1CCc2sc(cc2CC1)F,1.0,39,138.9,1,169.03614847600002,1.8058,NC(=O)c1nnc2c(N3CCc4cc(F)sc4CC3)cccc2c1N,357.105959352,2.1167,4,6,60
61,61,1,1355,NC(=O)c1nnc2c(cccc2c1N)N1CCc2cc(OC)cc(c2C1)OC,1.0,33,30.8,1,191.094628656,1.5799,COc1cc2c(c(OC)c1)CN(c1cccc3c(N)c(C(N)=O)nnc13)CC2,379.16443953199996,1.8907999999999998,4,8,61
62,62,4,8568,NC(=O)c1nnc2c(cccc2c1N)N1CCCN(C21CCCN(C)CC2)C,1.0,36,166.7,1,195.173547672,0.9538999999999994,CN1CCCC2(CC1)N(C)CCCN2c1cccc2c(N)c(C(N)=O)nnc12,383.243358548,1.2647999999999993,4,8,62
63,63,3,535,NC(=O)c1nnc2c(cccc2c1N)N1CCc2nc(ccc2C1)OCC,1.0,31,10.7,1,176.09496300399994,1.3563999999999998,CCOc1ccc2c(n1)CCN(c1cccc3c(N)c(C(N)=O)nnc13)C2,364.1647738799999,1.6672999999999998,4,8,63
64,64,2,6975,NC(=O)c1nnc2c(cccc2c1N)N1CCN(Cc2cc(C)c(C)cc2)CC1,1.0,38,147.4,1,202.146998576,1.93904,Cc1ccc(CN2CCN(c3cccc4c(N)c(C(N)=O)nnc34)CC2)cc1C,390.21680945199995,2.2499399999999996,4,7,64
65,65,4,8820,NC(=O)c1nnc2c(cccc2c1N)N1CCCN(C21CC(C)(C)OCC2)C,1.0,37,172.5,1,196.15756326,1.4271999999999996,CN1CCCN(c2cccc3c(N)c(C(N)=O)nnc23)C12CCOC(C)(C)C2,384.2273741359999,1.7380999999999993,4,8,65
66,66,1,96,NC(=O)c1nnc2c(cccc2c1N)N1CCN(CC1)c1ccc(cc1C)OC,1.0,25,2.3,1,204.126263132,1.6436199999999994,COc1ccc(N2CCN(c3cccc4c(N)c(C(N)=O)nnc34)CC2)c(C)c1,392.1960740079999,1.9545199999999994,4,8,66
67,67,3,8488,NC(=O)c1nnc2c(cccc2c1N)N1CCCN(Cc2cccnc2)CC1,1.0,35,177.3,1,189.12659748,1.107299999999999,NC(=O)c1nnc2c(N3CCCN(Cc4cccnc4)CC3)cccc2c1N,377.196408356,1.418199999999999,4,8,67
68,68,4,7831,NC(=O)c1nnc2c(cccc2c1N)N1CCc2sc(CCOC)cc2CC1,1.0,35,155.4,1,209.0874351,1.8556000000000004,COCCc1cc2c(s1)CCN(c1cccc3c(N)c(C(N)=O)nnc13)CC2,397.157245976,2.1665,4,7,68
69,69,2,1127,NC(=O)c1nnc2c(cccc2c1N)N1CCc2sc(nc2C1)C(F)F,1.0,35,22.8,1,188.02197563200005,1.9568000000000008,NC(=O)c1nnc2c(N3CCc4sc(C(F)F)nc4C3)cccc2c1N,376.09178650800004,2.2677000000000005,4,7,69
70,70,1,4902,NC(=O)c1nnc2c(cccc2c1N)N1CCN(C)cc1c1ccc(cc1)F,1.0,35,111.9,1,190.090626572,1.8895000000000004,CN1C=C(c2ccc(F)cc2)N(c2cccc3c(N)c(C(N)=O)nnc23)CC1,378.160437448,2.2004,4,7,70
71,71,4,1170,NC(=O)c1nnc2c(cccc2c1N)N1CCc2sc(cc2C1)C(=O)N(C)C1CC1,1.0,33,16.7,1,234.082684068,1.8586000000000005,CN(C(=O)c1cc2c(s1)CCN(c1cccc3c(N)c(C(N)=O)nnc13)C2)C1CC1,422.152494944,2.1695,4,8,71
72,72,2,8295,NC(=O)c1nnc2c(cccc2c1N)N1CCc2c(sc3CN=Cc23)CC1,1.0,37,176.8,1,190.05646932000005,1.5992000000000002,NC(=O)c1nnc2c(N3CCc4sc5c(c4CC3)C=NC5)cccc2c1N,378.12628019600004,1.9101000000000001,4,7,72
73,73,2,5922,NC(=O)c1nnc2c(cccc2c1N)N1CCN(Cc2ccn(CC)c2)CC1,1.0,38,126.7,1,191.142247544,1.1435999999999993,CCn1ccc(CN2CCN(c3cccc4c(N)c(C(N)=O)nnc34)CC2)c1,379.21205842,1.454499999999999,4,8,73
74,74,1,6171,NC(=O)c1nnc2c(cccc2c1N)N1CCN(C(=O)c2ccc(C)s2)CC1,1.0,40,134.7,1,208.067034004,1.3323200000000002,Cc1ccc(C(=O)N2CCN(c3cccc4c(N)c(C(N)=O)nnc34)CC2)s1,396.13684488,1.6432200000000001,4,8,74
75,75,3,5650,NC(=O)c1nnc2c(cccc2c1N)N1CCN(Cc2cc(cc(C)n2)C)CC1,1.0,37,122.1,1,203.142247544,1.334039999999999,Cc1cc(C)nc(CN2CCN(c3cccc4c(N)c(C(N)=O)nnc34)CC2)c1,391.21205842,1.644939999999999,4,8,75
76,76,1,4095,NC(=O)c1nnc2c(cccc2c1N)N1CCN(CC2CCN(C(C)C)CC2)CC1,1.0,35,92.9,1,223.2048478,1.2424000000000008,CC(C)N1CCC(CN2CCN(c3cccc4c(N)c(C(N)=O)nnc34)CC2)CC1,411.274658676,1.5533000000000006,4,8,76
77,77,2,7993,NC(=O)c1nnc2c(cccc2c1N)N1CCc2ccc(n2CC1)C1CC1,1.0,36,171.2,1,174.11569844800002,1.7415999999999996,NC(=O)c1nnc2c(N3CCc4ccc(C5CC5)n4CC3)cccc2c1N,362.185509324,2.0524999999999993,4,7,77
78,78,3,2743,NC(=O)c1nnc2c(cccc2c1N)N1CCC2(CC1)Oc1ccccc12,1.0,31,57.7,1,173.084063972,1.8881,NC(=O)c1nnc2c(N3CCC4(CC3)Oc3ccccc34)cccc2c1N,361.153874848,2.199,4,7,78
79,79,4,6803,NC(=O)c1nnc2c(cccc2c1N)N1CCc2c(nccc2N(C)C1=O)C,1.0,38,136.6,1,189.09021197200005,1.32232,Cc1nccc2c1CCN(c1cccc3c(N)c(C(N)=O)nnc13)C(=O)N2C,377.16002284800004,1.63322,4,9,79
80,80,4,2704,NC(=O)c1nnc2c(cccc2c1N)N1CCc2ccc(OC)cc2c1=O,1.0,34,51.8,1,175.06332852799997,1.2115,COc1ccc2c(c1)C(=O)N(c1cccc3c(N)c(C(N)=O)nnc13)CC2,363.13313940399996,1.5223999999999998,4,8,80
81,81,2,3893,NC(=O)c1nnc2c(cccc2c1N)N1CCN(C(=O)C1)c1ccc(C)cc1,1.0,36,83.5,1,188.094963004,1.1616199999999997,Cc1ccc(N2CCN(c3cccc4c(N)c(C(N)=O)nnc34)CC2=O)cc1,376.16477388,1.4725199999999996,4,8,81
82,82,1,5370,NC(=O)c1nnc2c(cccc2c1N)N1CCc2c(nn(CCC)c2CC1)C,1.0,38,116.7,1,191.14224754400007,1.5201199999999997,CCCn1nc(C)c2c1CCN(c1cccc3c(N)c(C(N)=O)nnc13)CC2,379.21205842000006,1.8310199999999994,4,8,82
83,83,1,3238,NC(=O)c1nnc2c(cccc2c1N)N1CCN(CCc2ccsc2)CC1,1.0,33,72.1,1,194.087769448,1.4262,NC(=O)c1nnc2c(N3CCN(CCc4ccsc4)CC3)cccc2c1N,382.157580324,1.7371,4,7,83
84,84,3,8681,NC(=O)c1nnc2c(cccc2c1N)N1CCCN(C(=O)c2cccs2)CC1,1.0,36,179.9,1,208.0670340039999,1.4139999999999997,NC(=O)c1nnc2c(N3CCCN(C(=O)c4cccs4)CC3)cccc2c1N,396.1368448799999,1.7248999999999997,4,8,84
85,85,3,6377,NC(=O)c1nnc2c(cccc2c1N)N1CCc2ncc(CCCC)n2CC1,1.0,37,135.7,1,191.142247544,1.6017999999999994,CCCCc1cnc2n1CCN(c1cccc3c(N)c(C(N)=O)nnc13)CC2,379.21205842,1.9126999999999992,4,8,85
86,86,2,4743,NC(=O)c1nnc2c(cccc2c1N)N1CCN(C)c2ccc(COC)cc12,1.0,37,101.5,1,190.110613068,1.7342999999999995,COCc1ccc2c(c1)N(c1cccc3c(N)c(C(N)=O)nnc13)CCN2C,378.1804239439999,2.0451999999999995,4,8,86
87,87,1,3795,NC(=O)c1nnc2c(cccc2c1N)N1CC(c2n(C)nc(C)c2C1=O)C,1.0,32,84.8,1,177.090211972,0.8058199999999999,Cc1nn(C)c2c1C(=O)N(c1cccc3c(N)c(C(N)=O)nnc13)CC2C,365.160022848,1.1167199999999997,4,9,87
88,88,3,6314,NC(=O)c1nnc2c(cccc2c1N)N1CCc2cc(nc(OC)c2CC1)C,1.0,35,134.7,1,190.110613068,1.3172199999999998,COc1nc(C)cc2c1CCN(c1cccc3c(N)c(C(N)=O)nnc13)CC2,378.180423944,1.6281199999999998,4,8,88
89,89,2,836,NC(=O)c1nnc2c(cccc2c1N)N1CCN(CCc2ccc(Cl)cc2)CC1,1.0,32,16.6,1,222.09237616,2.018100000000001,NC(=O)c1nnc2c(N3CCN(CCc4ccc(Cl)cc4)CC3)cccc2c1N,410.162187036,2.3290000000000006,4,7,89
90,90,3,5827,NC(=O)c1nnc2c(cccc2c1N)N1CCN(CCc2ccc(F)cc2F)CC1,1.0,36,126.2,1,224.112504888,1.6429,NC(=O)c1nnc2c(N3CCN(CCc4ccc(F)cc4F)CC3)cccc2c1N,412.18231576399995,1.9538,4,7,90
91,91,1,4495,NC(=O)c1nnc2c(cccc2c1N)N1CCc2cc(N(C)C)cc(c2C1)F,1.0,35,102.2,1,192.10627663600005,1.7677999999999998,CN(C)c1cc(F)c2c(c1)CCN(c1cccc3c(N)c(C(N)=O)nnc13)C2,380.17608751200004,2.0786999999999995,4,7,91
92,92,1,3642,NC(=O)c1nnc2c(cccc2c1N)N1CCN(CCc2cccc(F)c2F)CC1,1.0,35,81.1,1,224.112504888,1.6429,NC(=O)c1nnc2c(N3CCN(CCc4cccc(F)c4F)CC3)cccc2c1N,412.18231576399995,1.9538,4,7,92
