,index,trial,generated_id,smiles,reward,depth,elapsed_time,is_through_filter,SINCHO_MW,SINCHO_LogP,canonical_smiles,MW,LogP,donor,acceptor,Choice_idx
28,28,2,7979,N(C(=O)c1nnc2ccccc2c1N)c1cc(N2CCOCC2)c(n1C)OC,1.0,44,138.3,1,194.105527688,1.3371,COc1c(N2CCOCC2)cc(NC(=O)c2nnc3ccccc3c2N)n1C,382.17533856399996,1.648,3,9,28
29,29,4,3082,N(C(=O)c1nnc2ccccc2c1N)c1ncc2CN(CCN2C(=O)C)CC1,1.0,38,49.7,1,191.10586203600005,0.4386,CC(=O)N1CCN2CCC(NC(=O)c3nnc4ccccc4c3N)=NC=C1C2,379.17567291200004,0.7494999999999998,3,9,29
30,30,3,2645,N(C(=O)c1nnc2ccccc2c1N)c1ncc2CN(C(=O)C(C)C)Cc2c1,1.0,42,43.8,1,188.094963004,2.0466,CC(C)C(=O)N1Cc2cnc(NC(=O)c3nnc4ccccc4c3N)cc2C1,376.16477388,2.3575,3,8,30
31,31,2,722,N(C(=O)c1nnc2ccccc2c1N)c1ccc2CCN(S(=O)(=O)C)CCc2c1,1.0,30,12.9,1,223.066699656,1.5136000000000005,CS(=O)(=O)N1CCc2ccc(NC(=O)c3nnc4ccccc4c3N)cc2CC1,411.136510532,1.8245,3,8,31
32,32,3,4985,N(C(=O)c1nnc2ccccc2c1N)c1ncc2CN(C)CC=COc2c1,1.0,39,84.4,1,174.07931294,1.8863,CN1CC=COc2cc(NC(=O)c3nnc4ccccc4c3N)ncc2C1,362.149123816,2.1971999999999996,3,8,32
33,33,3,10694,N(C(=O)c1nnc2ccccc2c1N)c1cc2CCN(S(C)(=O)=O)Cc2s1,1.0,29,175.4,1,215.00747052800003,1.5326,CS(=O)(=O)N1CCc2cc(NC(=O)c3nnc4ccccc4c3N)sc2C1,403.077281404,1.8435,3,8,33
34,34,2,7038,N(C(=O)c1nnc2ccccc2c1N)c1cc(N2CC(O)C2)c(F)c(C)c1,1.0,41,124.3,1,179.07464215999997,1.7818200000000002,Cc1cc(NC(=O)c2nnc3ccccc3c2N)cc(N2CC(O)C2)c1F,367.14445303599996,2.09272,4,7,34
35,35,1,1705,N(C(=O)c1nnc2ccccc2c1N)c1nc(OCC(F)(F)F)ncc1,1.0,36,27.6,1,176.01974737600008,1.8845000000000005,Nc1c(C(=O)Nc2ccnc(OCC(F)(F)F)n2)nnc2ccccc12,364.0895582520001,2.1954000000000002,3,8,35
36,36,1,6875,N(C(=O)c1nnc2ccccc2c1N)c1cc2OCOc3ccncc3c21,1.0,35,113.1,1,171.03202840000003,1.7012000000000005,Nc1c(C(=O)NC2=CC3=C2c2cnccc2OCO3)nnc2ccccc12,359.101839276,2.0121,3,8,36
37,37,4,3080,N(C(=O)c1nnc2ccccc2c1N)c1ncc2CN(CCN2CCCC1)C,1.0,38,49.7,1,191.14224754400007,1.3021000000000005,CN1CCN2CCCCC(NC(=O)c3nnc4ccccc4c3N)=NC=C2C1,379.21205842000006,1.613,3,8,37
38,38,2,8504,N(C(=O)c1nnc2ccccc2c1N)c1cc(N2CCOCC2)c(C#N)cc1,1.0,43,148.3,1,186.07931294,1.86168,N#Cc1ccc(NC(=O)c2nnc3ccccc3c2N)cc1N1CCOCC1,374.149123816,2.17258,3,8,38
39,39,2,3524,N(C(=O)c1nnc2ccccc2c1N)c1cc(N2CCN(C)CC2)ncc1,1.0,36,63.5,1,175.11094741600007,1.3001999999999998,CN1CCN(c2cc(NC(=O)c3nnc4ccccc4c3N)ccn2)CC1,363.18075829200006,1.6110999999999995,3,8,39
40,40,2,9469,N(C(=O)c1nnc2ccccc2c1N)c1cc(N(C)C(=O)CN(C)C)ccc1,1.0,41,166.2,1,190.110613068,1.6778,CN(C)CC(=O)N(C)c1cccc(NC(=O)c2nnc3ccccc3c2N)c1,378.180423944,1.9886999999999997,3,8,40
41,41,1,8578,N(C(=O)c1nnc2ccccc2c1N)c1cc2C(=O)N(Cc2nc1)OCC,1.0,42,139.2,1,176.05857749600003,1.4557000000000002,CCON1Cc2ncc(NC(=O)c3nnc4ccccc4c3N)cc2C1=O,364.128388372,1.7666,3,9,41
42,42,4,7080,N(C(=O)c1nnc2ccccc2c1N)c1ncc2C(F)(N3CCSc3n1)C2,1.0,40,109.0,1,195.026646412,1.358700000000001,Nc1c(C(=O)NC2=NC=C3CC3(F)N3CCSC3=N2)nnc2ccccc12,383.096457288,1.6696000000000004,3,8,42
43,43,3,3424,N(C(=O)c1nnc2ccccc2c1N)c1ncc2OC(C(=O)C=C\c2c1)C,1.0,39,56.9,1,173.04767846400003,1.9116000000000004,CC1Oc2cnc(NC(=O)c3nnc4ccccc4c3N)cc2C=CC1=O,361.11748934,2.2225,3,8,43
44,44,2,10189,N(C(=O)c1nnc2ccccc2c1N)c1cc(N2CC(O)CC2)cc(c1)C,1.0,40,179.5,1,175.099714036,2.0328200000000005,Cc1cc(NC(=O)c2nnc3ccccc3c2N)cc(N2CCC(O)C2)c1,363.169524912,2.3437200000000002,4,7,44
45,45,2,40,N(C(=O)c1nnc2ccccc2c1N)CN1CCN(CC1)c1ccc(F)cn1,1.0,25,1.0,1,193.101525604,0.9447,Nc1c(C(=O)NCN2CCN(c3ccc(F)cn3)CC2)nnc2ccccc12,381.17133648,1.2555999999999998,3,8,45
46,46,1,3760,N(C(=O)c1nnc2ccccc2c1N)c1cc2CN(C)Cc2c(n1)N(C)C,1.0,35,62.2,1,175.11094741600007,1.5598,CN1Cc2cc(NC(=O)c3nnc4ccccc4c3N)nc(N(C)C)c2C1,363.18075829200006,1.8707,3,8,46
47,47,3,7070,N(C(=O)c1nnc2ccccc2c1N)c1ncc2CC(=O)N(CCc2c1C)C,1.0,39,114.6,1,188.094963004,1.41382,Cc1c(NC(=O)c2nnc3ccccc3c2N)ncc2c1CCN(C)C(=O)C2,376.16477388,1.7247199999999998,3,8,47
48,48,2,6807,N(C(=O)c1nnc2ccccc2c1N)c1cc(N(C)C(=O)CC#N)ccc1,1.0,39,120.2,1,172.063662876,2.029880000000001,CN(C(=O)CC#N)c1cccc(NC(=O)c2nnc3ccccc3c2N)c1,360.133473752,2.3407800000000005,3,8,48
49,49,3,1759,N(C(=O)c1nnc2ccccc2c1N)c1ncc2CN(C(=O)CC)CCn12,1.0,40,33.0,1,177.09021197200005,1.1021,CCC(=O)N1CCn2c(cnc2NC(=O)c2nnc3ccccc3c2N)C1,365.16002284800004,1.413,3,9,49
50,50,2,6690,N(C(=O)c1nnc2ccccc2c1N)c1cc(N(C)C(=O)N(C)C)ncc1,1.0,39,117.9,1,177.09021197200005,1.6662000000000003,CN(C)C(=O)N(C)c1cc(NC(=O)c2nnc3ccccc3c2N)ccn1,365.16002284800004,1.9771,3,9,50
51,51,1,6491,N(C(=O)c1nnc2ccccc2c1N)c1cc2C(=O)N(CCOC)c2cc1,1.0,38,106.3,1,175.06332852800003,1.7600000000000002,COCCN1C(=O)c2cc(NC(=O)c3nnc4ccccc4c3N)ccc21,363.133139404,2.0709,3,8,51
52,52,3,2760,N(C(=O)c1nnc2ccccc2c1N)c1ncc2CN(C)C(C)COc2c1,1.0,38,45.9,1,176.094963004,1.7611000000000003,CC1COc2cc(NC(=O)c3nnc4ccccc4c3N)ncc2CN1C,364.16477388,2.072,3,8,52
53,53,4,3970,N(C(=O)c1nnc2ccccc2c1N)c1ncc2CN(CCC2CCNCC1)C,1.0,37,59.4,1,205.15789760800007,1.2484000000000002,CN1CCC2CCNCCC(NC(=O)c3nnc4ccccc4c3N)=NC=C2C1,393.22770848400006,1.5593000000000001,4,8,53
54,54,4,221,N(C(=O)c1nnc2ccccc2c1N)CCN1CCN(CC1)c1cccc(c1)C,1.0,26,4.2,1,202.146998576,1.7615200000000004,Cc1cccc(N2CCN(CCNC(=O)c3nnc4ccccc4c3N)CC2)c1,390.216809452,2.07242,3,7,54
55,55,4,7077,N(C(=O)c1nnc2ccccc2c1N)c1ncc2C(F)(N3CCSc3c12)C,1.0,40,109.0,1,194.031397444,1.886600000000001,CC1(F)C2=CN=C(NC(=O)c3nnc4ccccc4c3N)C2=C2SCCN21,382.10120832,2.1975000000000007,3,7,55
56,56,2,5858,N(C(=O)c1nnc2ccccc2c1N)c1cc(N2CC(=O)N(C)C2)ccc1F,1.0,35,102.5,1,192.069891128,1.5284,CN1CN(c2ccc(F)c(NC(=O)c3nnc4ccccc4c3N)c2)CC1=O,380.139702004,1.8393,3,8,56
57,57,2,7946,N(C(=O)c1nnc2ccccc2c1N)c1cc(N2CCN(CC2)C)c(cc1)OC,1.0,42,137.7,1,204.126263132,1.9138000000000008,COc1ccc(NC(=O)c2nnc3ccccc3c2N)cc1N1CCN(C)CC1,392.196074008,2.2247000000000003,3,8,57
58,58,4,2450,N(C(=O)c1nnc2ccccc2c1N)c1ncc2COC(C)CN(C)Cc2c1,1.0,37,38.0,1,190.110613068,1.8989,CC1CN(C)Cc2cc(NC(=O)c3nnc4ccccc4c3N)ncc2CO1,378.180423944,2.2097999999999995,3,8,58
59,59,3,10429,N(C(=O)c1nnc2ccccc2c1N)c1ncc2CN(C)C(C)COCCc2c1,1.0,43,170.2,1,204.126263132,1.9414,CC1COCCc2cc(NC(=O)c3nnc4ccccc4c3N)ncc2CN1C,392.196074008,2.2523,3,8,59
60,60,4,9341,N(C(=O)c1nnc2ccccc2c1N)c1ncc2CN(C(=O)C(C)(C)CCn12)C,1.0,47,147.6,1,205.12151210000005,1.7382,CN1Cc2cnc(NC(=O)c3nnc4ccccc4c3N)n2CCC(C)(C)C1=O,393.19132297600004,2.0490999999999997,3,9,60
61,61,3,2825,N(C(=O)c1nnc2ccccc2c1N)c1ncc2CN(C(=O)C2CCOCCCCC1)C,1.0,42,47.6,1,248.15247788,1.9822,CN1CC2=CN=C(NC(=O)c3nnc4ccccc4c3N)CCCCCOCCC2C1=O,436.22228875599995,2.2931,3,9,61
62,62,3,3698,N(C(=O)c1nnc2ccccc2c1N)c1ncc2CN(C)C(C)CCc2n1,1.0,40,62.7,1,175.11094741600007,1.7099000000000002,CC1CCc2nc(NC(=O)c3nnc4ccccc4c3N)ncc2CN1C,363.18075829200006,2.0208,3,8,62
63,63,3,9054,N(C(=O)c1nnc2ccccc2c1N)c1ncc2OCCN(CCCc2c1)C,1.0,38,145.8,1,190.11061306800005,1.8052,CN1CCCc2cc(NC(=O)c3nnc4ccccc4c3N)ncc2OCC1,378.18042394400004,2.1160999999999994,3,8,63
64,64,1,6736,N(C(=O)c1nnc2ccccc2c1N)c1cc2CC(=O)OCc2cc1OC,1.0,35,110.8,1,176.04734411599995,1.7613,COc1cc2c(cc1NC(=O)c1nnc3ccccc3c1N)CC(=O)OC2,364.11715499199994,2.0721999999999996,3,8,64
65,65,4,8059,N(C(=O)c1nnc2ccccc2c1N)c1ncc2C(CN3CCSCC3)c2c1,1.0,37,124.9,1,204.072119384,2.042500000000001,Nc1c(C(=O)Nc2cc3c(cn2)C3CN2CCSCC2)nnc2ccccc12,392.14193026,2.3534000000000006,3,7,65
66,66,1,9735,N(C(=O)c1nnc2ccccc2c1N)c1cc2CN(C(=O)Cc2c(F)c1OC)C,1.0,41,160.6,1,207.06955678,1.8156000000000003,COc1c(NC(=O)c2nnc3ccccc3c2N)cc2c(c1F)CC(=O)N(C)C2,395.13936765599993,2.1265,3,8,66
67,67,2,5338,N(C(=O)c1nnc2ccccc2c1N)c1cc(N(C)CC(F)(F)F)ncn1,1.0,35,95.4,1,189.05138185200005,1.9419000000000008,CN(CC(F)(F)F)c1cc(NC(=O)c2nnc3ccccc3c2N)ncn1,377.12119272800004,2.2528000000000006,3,8,67
68,68,2,2948,N(C(=O)c1nnc2ccccc2c1N)c1cc(CN2CCN(C)CC2)ccc1F,1.0,31,53.5,1,206.12192670000005,2.0399000000000007,CN1CCN(Cc2ccc(F)c(NC(=O)c3nnc4ccccc4c3N)c2)CC1,394.19173757600004,2.3508000000000004,3,7,68
69,69,2,2250,N(C(=O)c1nnc2ccccc2c1N)c1cc(S(=O)(=O)C)nc(c1)C,1.0,42,42.9,1,169.019749464,1.26032,Cc1cc(NC(=O)c2nnc3ccccc3c2N)cc(S(C)(=O)=O)n1,357.08956034,1.5712199999999998,3,8,69
70,70,3,5347,N(C(=O)c1nnc2ccccc2c1N)c1ncc2CN(C)CCOCCn12,1.0,40,90.6,1,179.10586203600005,0.8118999999999997,CN1CCOCCn2c(cnc2NC(=O)c2nnc3ccccc3c2N)C1,367.17567291200004,1.1227999999999996,3,9,70
71,71,3,7754,N(C(=O)c1nnc2ccccc2c1N)c1ncc2C(F)(F)Cc(=O)c2n1,1.0,40,123.8,1,168.013519124,1.6216,Nc1c(C(=O)Nc2ncc3c(n2)C(=O)CC3(F)F)nnc2ccccc12,356.08333,1.9324999999999997,3,8,71
72,72,3,2013,N(C(=O)c1nnc2ccccc2c1N)c1ncc2OCCC(F)(F)Cc2n1,1.0,34,37.3,1,184.04481925200005,1.9037,Nc1c(C(=O)Nc2ncc3c(n2)CC(F)(F)CCO3)nnc2ccccc12,372.11463012800004,2.2146,3,8,72
73,73,4,9451,N(C(=O)c1nnc2ccccc2c1N)c1ncc2CN(CC)CC(=O)c2c1,1.0,38,149.7,1,174.07931294,1.5666000000000002,CCN1CC(=O)c2cc(NC(=O)c3nnc4ccccc4c3N)ncc2C1,362.149123816,1.8775,3,8,73
74,74,3,8532,N(C(=O)c1nnc2ccccc2c1N)c1ncc2CCN(Cc2c1OC)CC,1.0,39,138.0,1,190.110613068,1.935,CCN1CCc2cnc(NC(=O)c3nnc4ccccc4c3N)c(OC)c2C1,378.180423944,2.2459,3,8,74
75,75,3,3012,N(C(=O)c1nnc2ccccc2c1N)c1ncc2CN(CCc2c1C#N)CC,1.0,39,50.9,1,185.09529735200007,1.79808,CCN1CCc2c(cnc(NC(=O)c3nnc4ccccc4c3N)c2C#N)C1,373.16510822800007,2.10898,3,8,75
76,76,2,5012,N(C(=O)c1nnc2ccccc2c1N)c1cc(N2CCOCC2)c(nc1)C,1.0,41,90.5,1,176.094963004,1.69342,Cc1ncc(NC(=O)c2nnc3ccccc3c2N)cc1N1CCOCC1,364.16477388,2.00432,3,8,76
77,77,1,9676,N(C(=O)c1nnc2ccccc2c1N)c1cc2CN(C(=O)Cn2c1C)CCN(C)C,1.0,42,160.4,1,219.13716216400005,1.1671199999999995,Cc1c(NC(=O)c2nnc3ccccc3c2N)cc2n1CC(=O)N(CCN(C)C)C2,407.20697304000004,1.4780199999999997,3,9,77
78,78,4,10509,N(C(=O)c1nnc2ccccc2c1N)c1ncc2CN(C)C(=O)c3cccc3c2C1=O,1.0,41,167.6,1,224.058577496,0.7608000000000005,CN1CC2=CN=C(NC(=O)c3nnc4ccccc4c3N)C(=O)C2=C2C=CC=C2C1=O,412.12838837199996,1.0717000000000003,3,9,78
79,79,1,10341,N(C(=O)c1nnc2ccccc2c1N)c1cc2OCCN(C)CCs12,1.0,38,170.4,1,169.05613497200008,0.8467000000000006,CN1CCOC2=S(CC1)C(NC(=O)c1nnc3ccccc3c1N)=C2,357.1259458480001,1.1576000000000004,3,7,79
80,80,2,8983,N(C(=O)c1nnc2ccccc2c1N)c1cc(S(=O)(=O)N(C)C)c(n1C)CC,1.0,47,156.5,1,214.077598688,1.3045999999999998,CCc1c(S(=O)(=O)N(C)C)cc(NC(=O)c2nnc3ccccc3c2N)n1C,402.147409564,1.6154999999999997,3,9,80
81,81,3,7328,N(C(=O)c1nnc2ccccc2c1N)c1ncc2CN(CC)OCCCCn12,1.0,40,117.5,1,193.12151210000005,1.8972,CCN1Cc2cnc(NC(=O)c3nnc4ccccc4c3N)n2CCCCO1,381.19132297600004,2.2081,3,9,81
82,82,1,9757,N(C(=O)c1nnc2ccccc2c1N)c1cc2CN(C(=O)COC)s2nc1,1.0,42,160.8,1,196.030648496,0.3591000000000003,COCC(=O)N1CC2=S1N=CC(NC(=O)c1nnc3ccccc3c1N)=C2,384.100459372,0.6700000000000002,3,9,82
83,83,3,7069,N(C(=O)c1nnc2ccccc2c1N)c1ncc2CC(=O)N(Cc2c1C)C,1.0,39,114.6,1,174.07931294,1.37132,Cc1c(NC(=O)c2nnc3ccccc3c2N)ncc2c1CN(C)C(=O)C2,362.149123816,1.6822199999999998,3,8,83
84,84,4,9166,N(C(=O)c1nnc2ccccc2c1N)c1ncc2CN(C)CC(F)(F)Cn12,1.0,41,143.7,1,185.07645372800008,1.4306,CN1Cc2cnc(NC(=O)c3nnc4ccccc4c3N)n2CC(F)(F)C1,373.14626460400007,1.7415,3,8,84
85,85,3,9410,N(C(=O)c1nnc2ccccc2c1N)c1ncc2CN(C)CC=N\C2COCC1,1.0,41,151.9,1,205.12151210000005,0.7184000000000003,CN1CC=NC2COCCC(NC(=O)c3nnc4ccccc4c3N)=NC=C2C1,393.19132297600004,1.0293,3,9,85
86,86,2,3020,N(C(=O)c1nnc2ccccc2c1N)c1cc(S(=O)(=O)N(C)C)c(c(C)c1)C,1.0,47,54.7,1,211.066699656,2.020540000000001,Cc1cc(NC(=O)c2nnc3ccccc3c2N)cc(S(=O)(=O)N(C)C)c1C,399.136510532,2.3314400000000006,3,8,86
87,87,2,5848,N(C(=O)c1nnc2ccccc2c1N)c1cc(N2CC(O)C2)c(cc1C)F,1.0,40,102.3,1,179.07464215999997,1.7818200000000002,Cc1cc(F)c(N2CC(O)C2)cc1NC(=O)c1nnc2ccccc2c1N,367.14445303599996,2.09272,4,7,87
88,88,2,8438,N(C(=O)c1nnc2ccccc2c1N)c1cc(N2CC(C)(F)C2)nc(n1)C,1.0,37,147.2,1,179.08587554000005,1.8000200000000004,Cc1nc(NC(=O)c2nnc3ccccc3c2N)cc(N2CC(C)(F)C2)n1,367.15568641600004,2.11092,3,8,88
89,89,4,4036,N(C(=O)c1nnc2ccccc2c1N)c1ncc2CN(CCCC12)C(=O)N(C)C,1.0,37,60.1,1,205.12151210000005,1.3205000000000005,CN(C)C(=O)N1CCCC2C(=CN=C2NC(=O)c2nnc3ccccc3c2N)C1,393.19132297600004,1.6314000000000002,3,9,89
90,90,1,6600,N(C(=O)c1nnc2ccccc2c1N)c1cc2CN(C(=O)Cc2s1)F,1.0,40,107.9,1,168.99976296799994,1.9841,Nc1c(C(=O)Nc2cc3c(s2)CC(=O)N(F)C3)nnc2ccccc12,357.06957384399993,2.295,3,7,90
91,91,2,7020,N(C(=O)c1nnc2ccccc2c1N)c1cc(N2CC(O)C2)c(cc1)Cl,1.0,41,124.3,1,181.029441556,1.987700000000001,Nc1c(C(=O)Nc2ccc(Cl)c(N3CC(O)C3)c2)nnc2ccccc12,369.09925243199996,2.2986000000000004,4,7,91
92,92,2,9893,N(C(=O)c1nnc2ccccc2c1N)c1ccc(S(=O)(=O)N(C)C)cc1,1.0,31,174.3,1,183.035399528,1.4037000000000002,CN(C)S(=O)(=O)c1ccc(NC(=O)c2nnc3ccccc3c2N)cc1,371.105210404,1.7146,3,8,92
93,93,4,2374,N(C(=O)c1nnc2ccccc2c1N)c1ncc2CCN(C(=O)c2c1C)C,1.0,35,36.7,1,174.07931294,1.4849200000000002,Cc1c(NC(=O)c2nnc3ccccc3c2N)ncc2c1C(=O)N(C)CC2,362.149123816,1.79582,3,8,93
94,94,2,549,N(C(=O)c1nnc2ccccc2c1N)c1cc(N2CC(F)(F)C2)ccn1,1.0,30,9.4,1,168.04990463200002,2.0037000000000007,Nc1c(C(=O)Nc2cc(N3CC(F)(F)C3)ccn2)nnc2ccccc12,356.119715508,2.3146000000000004,3,7,94
